"year","player","url","position","college","weight"
"2001","Mike Gandy","/players/G/GandMi20.htm","OG","Notre Dame","305"
"2001","Kynan Forney","/players/F/FornKy20.htm","OG","Hawaii","312"
"2001","Bill Ferrario","/players/F/FerrBi20.htm","OG","Wisconsin","314"
"2001","Robert Ferguson","/players/F/FergRo00.htm","WR","Texas A&M","205"
"2001","Mario Fatafehi","/players/F/FataMa20.htm","DT","Kansas State","295"
"2001","Heath Evans","/players/E/EvanHe00.htm","FB","Auburn","246"
"2001","Ron Edwards","/players/E/EdwaRo20.htm","DT","Texas A&M","293"
"2001","Eric Downing","/players/D/DownEr20.htm","DT","Syracuse","302"
"2001","Rick DeMulling","/players/D/DeMuRi20.htm","OG","Idaho","307"
"2001","Bobby Newcombe","","WR","Nebraska","195"
"2001","Dave Costa","/players/C/CostDa20.htm","OG","Wisconsin","305"
"2001","Jameel Cook","/players/C/CookJa00.htm","FB","Illinois","226"
"2001","Derek Combs","/players/C/CombDe20.htm","RB","Ohio State","193"
"2001","Kenny Clark","/players/C/ClarKe22.htm","WR","Central Florida","225"
"2001","John Capel","","WR","Florida","177"
"2001","Chris Chambers","/players/C/ChamCh00.htm","WR","Wisconsin","210"
"2001","Quincy Carter","/players/C/CartQu00.htm","QB","Georgia","225"
"2001","Correll Buckhalter","/players/B/BuckCo00.htm","RB","Nebraska","226"
"2001","Drew Brees","/players/B/BreeDr00.htm","QB","Purdue","213"
"2001","Jarvis Borum","/players/B/BoruJa20.htm","OG","North Carolina State","332"
"2001","Derrick Blaylock","/players/B/BlayDe00.htm","RB","Stephen F. Austin","194"
"2001","Willie Blade","/players/B/BladWi20.htm","DT","Mississippi State","316"
"2001","Eddie Berlin","/players/B/BerlEd00.htm","WR","Northern Iowa","191"
"2001","Michael Bennett","/players/B/BennMi00.htm","RB","Wisconsin","207"
"2001","Marcus Bell","/players/B/BellMa20.htm","DT","Memphis","319"
"2001","Kevan Barlow","/players/B/BarlKe00.htm","RB","Pittsburgh","235"
"2001","Alex Bannister","/players/B/BannAl00.htm","WR","Eastern Kentucky","201"
"2001","Tom Ashworth","/players/A/AshwTo20.htm","OG","Colorado","293"
"2001","Scotty Anderson","/players/A/AndeSc00.htm","WR","Grambling State","184"
"2001","David Allen","/players/A/AlleDa00.htm","RB","Kansas State","194"
"2001","Pork Chop Womack","","OG","Mississippi State","345"
"2001","Chris Valletta","","OG","Texas A&M","299"
"2001","Albert Traylor","","OG","Northwestern State","307"
"2001","Ja'Mar Toombs","","FB","Texas A&M","281"
"2001","Tim Stuber","","OG","Colorado State","315"
"2001","Rickie Simpkins","","DT","Syracuse","287"
"2001","David Rivers","","QB","Western Carolina","223"
"2001","Ray Redziniak","","OG","Illinois","296"
"2001","Josh Redding","","OG","Virginia Tech","317"
"2001","Jonathan Beasley","","QB","Kansas State","227"
"2001","Darvell Bivens","","FB","Northwestern State","255"
"2001","David Bobo","","OG","TCU","290"
"2001","Corey Brown","","WR","Tulsa","202"
"2001","Adrian Burnette","","WR","Tulane","191"
"2001","Cecil Caldwell","","DT","South Carolina","268"
"2001","Derrick Chambers","","DT","Florida","299"
"2001","Jeff Chaney","","RB","Florida State","193"
"2001","Jeff Chase","","OG","Texas A&M-Kingsville","303"
"2001","Justin Coleman","","QB","Nebraska-Kearney","238"
"2001","Corey Crume","","RB","Eastern Kentucky","225"
"2001","Will Cuthbert","","OG","Alabama","318"
"2001","Ronney Daniels","","WR","Auburn","212"
"2001","Javon Green","","WR","Colorado","211"
"2001","Shane Griggs","","QB","Idaho State","199"
"2001","Latef Grim","","WR","Pittsburgh","188"
"2001","Daniel Guy","","WR","Jackson State","211"
"2001","Paul Hogan","","C","Alabama","290"
"2001","Derek Homer","","RB","Kentucky","194"
"2001","Margin Hooks","","WR","BYU","191"
"2001","Khori Ivy","","WR","West Virginia","195"
"2001","Ortege Jenkins","","QB","Arizona","234"
"2001","Sly Johnson","","WR","Miami (OH)","181"
"2001","Kevin Jordan","","OG","Fresno State","308"
"2001","Robert Kilow","","WR","Arkansas State","171"
"2001","Dave Klemic","","WR","Northeastern (MA)","188"
"2001","LaShaun Mack","","C","Norfolk State","299"
"2001","Shaun Mason","","OG","Michigan State","302"
"2001","Brent McCaffrey","","OG","Southern California","282"
"2001","Dustin McClintock","","FB","Alabama","259"
"2001","Jeff McCurley","","C","Pittsburgh","280"
"2001","Romaro Miller","","QB","Mississippi","205"
"2001","Shawn Mills","","WR","Southern Miss","180"
"2001","Hodges Mitchell","","RB","Texas","180"
"2001","Ellis Wyms","/players/W/WymsEl20.htm","DE","Mississippi State","285"
"2001","Brandon Winey","/players/W/WineBr20.htm","OT","LSU","301"
"2001","Jamie Winborn","/players/W/WinbJa20.htm","ILB","Vanderbilt","229"
"2001","Maurice Williams","/players/W/WillMa25.htm","OT","Michigan","304"
"2001","Jimmy Williams","/players/W/WillJi22.htm","CB","Vanderbilt","188"
"2001","Brock Williams","/players/W/WillBr26.htm","CB","Notre Dame","183"
"2001","Boo Williams","/players/W/WillBo00.htm","TE","Arkansas","237"
"2001","James Whitley","/players/W/WhitJa21.htm","CB","Michigan","193"
"2001","Eric Westmoreland","/players/W/WestEr20.htm","OLB","Tennessee","236"
"2001","Raymond Walls","/players/W/WallRa20.htm","CB","Southern Miss","176"
"2001","Kenyatta Walker","/players/W/WalkKe21.htm","OT","Florida","311"
"2001","Fred Wakefield","/players/W/WakeFr00.htm","DE","Illinois","287"
"2001","Kyle Vanden Bosch","/players/V/VandKy99.htm","DE","Nebraska","270"
"2001","T.J. Turner","/players/T/TurnT.21.htm","ILB","Michigan State","273"
"2001","Dauntae' Finger","","TE","North Carolina","262"
"2001","Joe Tafoya","/players/T/TafoJo20.htm","DE","Arizona","269"
"2001","Marques Sullivan","/players/S/SullMa20.htm","OT","Illinois","338"
"2001","Michael Stone","/players/S/StonMi20.htm","CB","Memphis","191"
"2001","Tony Stewart","/players/S/StewTo00.htm","TE","Penn State","256"
"2001","Kevin Stemke","/players/S/StemKe20.htm","P","Wisconsin","187"
"2001","Markus Steele","/players/S/SteeMa20.htm","OLB","Southern California","232"
"2001","Brandon Spoon","/players/S/SpooBr20.htm","ILB","North Carolina","245"
"2001","Fred Smoot","/players/S/SmooFr20.htm","CB","Mississippi State","172"
"2001","Justin Smith","/players/S/SmitJu20.htm","DE","Missouri","267"
"2001","Dwight Smith","/players/S/SmitDw20.htm","CB","Akron","212"
"2001","Alex Lincoln","","ILB","Auburn","251"
"2001","Menson Holloway","","DE","Texas-El Paso","284"
"2001","Elliot Silvers","","OT","Washington","348"
"2001","Cedric Scott","/players/S/ScotCe20.htm","DE","Southern Miss","281"
"2001","Carey Scott","/players/S/ScotCa20.htm","CB","Kentucky State","208"
"2001","Aaron Schobel","/players/S/SchoAa99.htm","DE","TCU","263"
"2001","Mike Roberg","/players/R/RobeMi00.htm","TE","Idaho","256"
"2001","Marcellus Rivers","/players/R/RiveMa00.htm","TE","Oklahoma State","247"
"2001","Karon Riley","/players/R/RileKa20.htm","DE","Minnesota","264"
"2001","Jamal Reynolds","/players/R/ReynJa20.htm","DE","Florida State","267"
"2001","Ryan Prince","/players/P/PrinRy20.htm","TE","Weber State","257"
"2001","Tommy Polley","/players/P/PollTo21.htm","OLB","Florida State","234"
"2001","Carlos Polk","/players/P/PolkCa20.htm","ILB","Nebraska","251"
"2001","Dan O'Leary","/players/O/OLeaDa20.htm","TE","Notre Dame","252"
"2001","Ifeanyi Ohalete","/players/O/OhalIf20.htm","FS","Southern California","221"
"2001","Arther Love","","TE","South Carolina State","236"
"2001","Richard Newsome","/players/N/NewsRi20.htm","FS","Michigan State","203"
"2001","Brian Natkin","/players/N/NatkBr00.htm","TE","Texas-El Paso","251"
"2001","Leonard Myers","/players/M/MyerLe20.htm","CB","Miami (FL)","190"
"2001","Dan Morgan","/players/M/MorgDa99.htm","ILB","Miami (FL)","240"
"2001","Zeke Moreno","/players/M/MoreZe20.htm","ILB","Southern California","248"
"2001","Dwayne Missouri","/players/M/MissDw20.htm","DE","Northwestern","258"
"2001","Willie Middlebrooks","/players/M/MiddWi20.htm","CB","Minnesota","200"
"2001","Rick Crowell","","OLB","Colorado State","242"
"2001","Shad Meier","/players/M/MeieSh00.htm","TE","Kansas State","256"
"2001","Kareem McKenzie","/players/M/McKeKa20.htm","OT","Penn State","328"
"2001","Torrance Marshall","/players/M/MarsTo20.htm","ILB","Oklahoma","249"
"2001","Brandon Manumaleuna","/players/M/ManuBr00.htm","TE","Arizona","275"
"2001","Ken Lucas","/players/L/LucaKe20.htm","CB","Mississippi","200"
"2001","Matt Light","/players/L/LighMa20.htm","OT","Purdue","311"
"2001","Justin Kurpeikis","/players/K/KurpJu20.htm","DE","Penn State","252"
"2001","Ross Kolodziej","/players/K/KoloRo20.htm","DE","Wisconsin","290"
"2001","Eric Kelly","/players/K/KellEr20.htm","CB","Kentucky","199"
"2001","Bhawoh Jue","/players/J/JuexBh20.htm","CB","Penn State","199"
"2001","Kenyatta Jones","/players/J/JoneKe22.htm","OT","South Florida","308"
"2001","Ligarius Jennings","/players/J/JennLi20.htm","CB","Tennessee State","202"
"2001","Jonas Jennings","/players/J/JennJo20.htm","OT","Georgia","334"
"2001","David Leaverton","","P","Tennessee","211"
"2001","Michael Jameson","/players/J/JameMi20.htm","FS","Texas A&M","186"
"2001","Orlando Huff","/players/H/HuffOr20.htm","OLB","Fresno State","245"
"2001","John Howell","/players/H/HoweJo21.htm","FS","Colorado State","204"
"2001","Rashad Holman","/players/H/HolmRa20.htm","CB","Louisville","186"
"2001","Jabari Holloway","/players/H/HollJa01.htm","TE","Notre Dame","253"
"2001","Sedrick Hodge","/players/H/HodgSe20.htm","OLB","North Carolina","244"
"2001","Renaldo Hill","/players/H/HillRe20.htm","CB","Michigan State","178"
"2001","Anthony Herron","/players/H/HerrAn21.htm","DE","Iowa","280"
"2001","Anthony Henry","/players/H/HenrAn20.htm","CB","South Florida","198"
"2001","Jamie Henderson","/players/H/HendJa20.htm","CB","Georgia","202"
"2001","Todd Heap","/players/H/HeapTo00.htm","TE","Arizona State","252"
"2001","Reggie Hayward","/players/H/HaywRe20.htm","DE","Iowa State","255"
"2001","Nick Harris","/players/H/HarrNi20.htm","P","California","221"
"2001","Antoine Harris","/players/H/HarrAn98.htm","TE","Southern California","260"
"2001","Corey Hall","/players/H/HallCo20.htm","FS","Appalachian State","198"
"2001","Morlon Greenwood","/players/G/GreeMo20.htm","OLB","Syracuse","237"
"2001","DeLawrence Grant","/players/G/GranDe20.htm","DE","Oregon State","280"
"2001","Jason Glenn","/players/G/GlenJa20.htm","OLB","Texas A&M","236"
"2001","Curtis Fuller","/players/F/FullCu20.htm","FS","TCU","186"
"2001","Jamar Fletcher","/players/F/FletJa20.htm","CB","Wisconsin","180"
"2001","Nijrell Eason","/players/E/EasoNi21.htm","CB","Arizona State","201"
"2001","Andre Dyson","/players/D/DysoAn20.htm","CB","Utah","179"
"2001","Char-Ron Dorsey","/players/D/DorsCh20.htm","OT","Florida State","348"
"2001","Jason Doering","/players/D/DoerJa20.htm","FS","Wisconsin","202"
"2001","Ryan Diem","/players/D/DiemRy20.htm","OT","Northern Illinois","338"
"2001","Anthony Denman","/players/D/DenmAn20.htm","ILB","Notre Dame","239"
"2001","Paul Toviessi","","DE","Marshall","260"
"2001","Leonard Davis","/players/D/DaviLe21.htm","OT","Texas","370"
"2001","Alge Crumpler","/players/C/CrumAl00.htm","TE","North Carolina","266"
"2001","Chris Cooper","/players/C/CoopCh20.htm","DE","Nebraska-Omaha","272"
"2001","Tay Cody","/players/C/CodyTa20.htm","CB","Florida State","181"
"2001","Nate Clements","/players/C/ClemNa99.htm","CB","Ohio State","209"
"2001","Jeremiah Pharms","","OLB","Washington","257"
"2001","Patrick Chukwurah","/players/C/ChukPa20.htm","OLB","Wyoming","238"
"2001","Quinton Caver","/players/C/CaveQu20.htm","ILB","Arkansas","227"
"2001","Andre Carter","/players/C/CartAn20.htm","DE","California","249"
"2001","Robert Carswell","/players/C/CarsRo20.htm","FS","Clemson","214"
"2001","Jerametrius Butler","/players/B/ButlJe20.htm","CB","Kansas State","173"
"2001","Derrick Burgess","/players/B/BurgDe99.htm","DE","Mississippi","264"
"2001","Sean Brewer","/players/B/BrewSe20.htm","TE","San Jose State","255"
"2001","Fred Booker","/players/B/BookFr20.htm","CB","LSU","193"
"2001","Harold Blackmon","/players/B/BlacHa20.htm","CB","Northwestern","210"
"2001","Kendrell Bell","/players/B/BellKe20.htm","ILB","Georgia","234"
"2001","Monty Beisel","/players/B/BeisMo20.htm","DE","Kansas State","270"
"2001","Gary Baxter","/players/B/BaxtGa20.htm","CB","Baylor","204"
"2001","Idrees Bashir","/players/B/BashId20.htm","FS","Memphis","206"
"2001","Jason Baker","/players/B/BakeJa20.htm","P","Iowa","198"
"2001","Rodney Bailey","/players/B/BailRo21.htm","DE","Ohio State","283"
"2001","Jeff Backus","/players/B/BackJe20.htm","OT","Michigan","310"
"2001","Billy Baber","/players/B/BabeBi00.htm","TE","Virginia","255"
"2001","Randy Garner","","DE","Arkansas","277"
"2001","Will Allen","/players/A/AlleWi20.htm","CB","Syracuse","192"
"2001","Matt Allen","/players/A/AlleMa20.htm","P","Troy","246"
"2001","Brian Allen","/players/A/AlleBr21.htm","OLB","Florida State","238"
"2001","Hakim Akbar","/players/A/AkbaHa20.htm","FS","Washington","210"
"2001","Keith Adams","/players/A/AdamKe20.htm","OLB","Clemson","219"
"2001","David Warren","","DE","Florida State","253"
"2001","Patrick Venzke","","OT","Idaho","303"
"2001","Tarlos Thomas","","OT","Florida State","336"
"2001","Clevan Thomas","","CB","Florida State","189"
"2001","Russell Stewart","","TE","Stanford","251"
"2001","Roland Seymour","","DE","Florida State","250"
"2001","Anthony Sessions","","OLB","Tennessee","228"
"2001","Kendrick Rogers","","OT","Central Missouri","311"
"2001","Roylin Bradley","","OLB","Texas A&M","243"
"2001","Chris Brown","","OT","Georgia Tech","329"
"2001","Kenny Bryant","","CB","Jackson State","190"
"2001","Elliott Carson","","TE","Vanderbilt","246"
"2001","Rodney Crayton","","CB","Auburn","178"
"2001","Patrick Dyson","","CB","Utah","192"
"2001","Shawn Forte","","FS","Maryland","204"
"2001","Setema Gali","","DE","BYU","251"
"2001","Kenneth Grant","","CB","Kentucky","204"
"2001","Edgerton Hartwell","","ILB","Western Illinois","250"
"2001","William James","","CB","Western Illinois","197"
"2001","Jevaris Johnson","","TE","Georgia","257"
"2001","Rod Kelly","","DE","Northeastern State","254"
"2001","DeAngelo Lloyd","","DE","Tennessee","264"
"2001","Keon Moore","","CB","Southern Miss","193"
"2001","Carl Nesmith","","FS","Kansas","223"
"2001","Saul Patu","","DE","Oregon","272"
"2001","Devonte Peterson","","DE","Catawba","275"
"2002","Ricky Williams","/players/W/WillRi01.htm","RB","Texas Tech","190"
"2002","Brian Westbrook","/players/W/WestBr00.htm","RB","Villanova","200"
"2002","Jonathan Wells","/players/W/WellJo00.htm","RB","Ohio State","243"
"2002","Anthony Weaver","/players/W/WeavAn20.htm","DT","Notre Dame","296"
"2002","Fred Weary","/players/W/WearFr21.htm","C","Tennessee","308"
"2002","Javon Walker","/players/W/WalkJa00.htm","WR","Florida State","210"
"2002","Larry Tripplett","/players/T/TripLa20.htm","DT","Washington","305"
"2002","Chester Taylor","/players/T/TaylCh01.htm","RB","Toledo","213"
"2002","Aaron Lockett","","WR","Kansas State","155"
"2002","Travis Stephens","/players/S/StepTr01.htm","RB","Tennessee","194"
"2002","Donte' Stallworth","/players/S/StalDo00.htm","WR","Tennessee","197"
"2002","Charles Stackhouse","/players/S/StacCh00.htm","FB","Mississippi","252"
"2002","Ryan Sims","/players/S/SimsRy20.htm","DT","North Carolina","311"
"2002","Kendall Simmons","/players/S/SimmKe20.htm","OG","Auburn","311"
"2002","Josh Shaw","/players/S/ShawJo20.htm","DT","Michigan State","279"
"2002","Brandon Doman","","QB","BYU","210"
"2002","Terry Charles","","WR","Portland State","207"
"2002","Josh Scobey","/players/S/ScobJo00.htm","RB","Kansas State","218"
"2002","Jake Schifino","/players/S/SchiJa20.htm","WR","Akron","200"
"2002","Cliff Russell","/players/R/RussCl00.htm","WR","Utah","185"
"2002","Victor Rogers","/players/R/RogeVi20.htm","OG","Colorado","331"
"2002","Josh Reed","/players/R/ReedJo01.htm","WR","LSU","210"
"2002","Antwaan Randle El","/players/R/RandAn00.htm","WR","Indiana","191"
"2002","Patrick Ramsey","/players/R/RamsPa00.htm","QB","Tulane","219"
"2002","Eric Crouch","","RB","Nebraska","195"
"2002","Mike Pucillo","/players/P/PuciMi20.htm","OG","Auburn","317"
"2002","Clinton Portis","/players/P/PortCl00.htm","RB","Miami (FL)","204"
"2002","Monsanto Pope","/players/P/PopeMo20.htm","DT","Virginia","295"
"2002","Freddie Milons","","WR","Alabama","190"
"2002","Scott Peters","/players/P/PeteSc20.htm","C","Arizona State","300"
"2002","Adrian Peterson","/players/P/PeteAd00.htm","RB","Georgia Southern","214"
"2002","J.T. O'Sullivan","/players/O/OSulJ.00.htm","QB","California-Davis","223"
"2002","Kendall Newson","/players/N/NewsKe00.htm","WR","Middle Tennessee State","200"
"2002","Larry Ned","/players/N/NedxLa00.htm","RB","San Diego State","219"
"2002","Maurice Morris","/players/M/MorrMa00.htm","RB","Oregon","208"
"2002","Brandon Moore","/players/M/MoorBr20.htm","DT","Illinois","293"
"2002","Qasim Mitchell","/players/M/MitcQa20.htm","OG","North Carolina A&T","335"
"2002","Seth McKinney","/players/M/McKiSe20.htm","C","Texas A&M","300"
"2002","Josh McCown","/players/M/McCoJo01.htm","QB","Sam Houston State","221"
"2002","Eric McCoo","/players/M/McCoEr00.htm","RB","Penn State","214"
"2002","Jason McAddley","/players/M/McAdJa00.htm","WR","Alabama","203"
"2002","Lee Mays","/players/M/MaysLe00.htm","WR","Texas-El Paso","190"
"2002","Jamar Martin","/players/M/MartJa01.htm","FB","Ohio State","245"
"2002","Ashley Lelie","/players/L/LeliAs00.htm","WR","Hawaii","197"
"2002","Kurt Kittner","/players/K/KittKu00.htm","QB","Illinois","221"
"2002","Daryl Jones","/players/J/JoneDa02.htm","WR","Miami (FL)","180"
"2002","Ron Johnson","/players/J/JohnRo03.htm","WR","Minnesota","225"
"2002","Kyle Johnson","/players/J/JohnKy00.htm","FB","Syracuse","242"
"2002","Clenton Ballard","","DT","Texas State","313"
"2002","Javin Hunter","/players/H/HuntJa00.htm","WR","Notre Dame","186"
"2002","Dameon Hunter","/players/H/HuntDa21.htm","RB","Utah","219"
"2002","Kahlil Hill","/players/H/HillKa20.htm","WR","Iowa","200"
"2002","Charles Hill","/players/H/HillCh20.htm","DT","Maryland","293"
"2002","Maurice Hicks","/players/H/HickMa00.htm","RB","North Carolina A&T","200"
"2002","Artis Hicks","/players/H/HickAr20.htm","OG","Memphis","303"
"2002","Leonard Henry","/players/H/HenrLe20.htm","RB","East Carolina","206"
"2002","John Henderson","/players/H/HendJo99.htm","DT","Tennessee","308"
"2002","Eric Heitmann","/players/H/HeitEr20.htm","OG","Stanford","305"
"2002","Verron Haynes","/players/H/HaynVe00.htm","FB","Georgia","224"
"2002","Albert Haynesworth","/players/H/HaynAl20.htm","DT","Tennessee","320"
"2002","Herb Haygood","/players/H/HaygHe20.htm","WR","Michigan State","193"
"2002","Joey Harrington","/players/H/HarrJo00.htm","QB","Oregon","215"
"2002","Alan Harper","/players/H/HarpAl20.htm","DT","Fresno State","295"
"2002","Andre Gurode","/players/G/GuroAn20.htm","OG","Colorado","316"
"2002","William Green","/players/G/GreeWi01.htm","RB","Boston College","221"
"2002","Lamar Gordon","/players/G/GordLa00.htm","RB","North Dakota State","214"
