name,position_id,season_av,year,round
Hollis Thomas,DT,5.923076923,,
Tony Siragusa,DT,7.125,,
Bobby Hamilton,DE,4.416666667,,
Brandon Noble,DT,5,,
Marques Douglas,DT,4.363636364,,
Larry Chester,DT,3.857142857,,
Paul Spicer,DE,4,,
Tony Brown,DT,5.166666667,,
Israel Idonije,DT,3.8,,
Tony McDaniel,DT,3.090909091,,
Desmond Bryant,DT,4.714285714,,
James Harris,DE,5.4,,
John Jurkovic,DT,5.333333333,,
Ray Seals,DE,6.333333333,,
Vaughn Booker,DE,5.222222222,,
Jerry Drake,DT,2.25,,
Brett Maxie,S,4.5,,
Rodney Heath,CB,3.666666667,,
Jerry DeLoach,DT,4.2,,
Chartric Darby,DT,4.222222222,,
Jordan Carstens,DT,3,,
Ma'ake Kemoeatu,DT,5.111111111,,
Cullen Jenkins,DE,5.230769231,,
Cedric Thornton,DT,4.8,,
Wallace Gilberry,DE,3,,
Bernard Wilson,DT,5.2,,
Chuck Klingbeil,DT,7,,
Darren Mickell,DT,4.142857143,,
Duane Hawthorne,CB,2.25,,
Joe Nash,DT,4.333333333,,
Keith Rucker,DT,4.333333333,,
Bernard Whittington,DT,5.222222222,,
Troy Barnett,DE,2.666666667,,
Les Miller,DT,3.75,,
Junior Bryant,DT,3.666666667,,
Rashod Swinger,DT,4,,
Tim Morabito,DT,3.8,,
Bernard Holsey,DT,2.714285714,,
Jay Williams,DE,2.4,,
Fakhir Brown,CB,2.888888889,,
Josh Evans,DT,3,,
Keith Washington,DE,2.222222222,,
Tommy Kelly,DE,5.454545455,,
Edward Johnson,DT,3.25,,
Demetric Evans,DT,2.555555556,,
Mike Wright,DT,2.714285714,,
Gary Gibson,DT,2.142857143,,
Jacques Cesaire,DT,3.666666667,,
Remi Ayodele,DT,3.6,,
Jayme Mitchell,DE,1.8,,
Randall Gay,CB,2.428571429,,
Stephen Bowen,DE,3,,
Chris Baker,DT,3.142857143,,
Ian Williams,DT,2.4,,
Josh Mauro,DE,4,,
Harald Hasselbach,DT,3,,
Tyoka Jackson,DT,1.916666667,,
Van Tuinei,DE,2.25,,
Tyrone Rogers,T,2,,
Lional Dalton,DT,2.777777778,,
Corey Sears,DT,1.666666667,,
Ronnie Heard,S,2,,
Travis Kirschke,DT,2.583333333,,
Willie Whitehead,DT,2.875,,
Shaun Smith,DT,3.111111111,,
Colin Cole,DT,3.2,,
Mike DeVito,DE,3.777777778,,
Kyle Love,DT,2.666666667,,
Marcus Dixon,DT,2.666666667,,
Albert McClellan,ILB,2.833333333,,
Ropati Pitoitua,DE,3.166666667,,
Wes Horton,DE,3,,
Kevin Kaesviharn,S,3.222222222,,
Corbin Bryant,DT,2,,
Jamie Meder,DT,6,,
James Roberson,DE,3,,
Ferric Collons,DE,2.8,,
Riddick Parker,DT,1.571428571,,
Fred Wakefield,TE,2.666666667,,
Al Wallace,DE,2.714285714,,
Lance Legree,DT,2.666666667,,
Waverly Jackson,G,4.2,,
Chris Hoke,T,2.125,,
Mike Furrey,WR,3.714285714,,
Eric Foster,DT,3,,
Daniel Muir,DT,1.714285714,,
Thomas Johnson,DT,2.333333333,,
Antonio Dixon,DT,1.5,,
Brian Schaefering,DT,2,,
Spencer Johnson,DT,2.666666667,,
Joe Vellano,DT,2,,
Steve McLendon,DT,3.428571429,,
Derrick Shelby,DE,2.4,,
Jacquies Smith,T,2.5,,
Brandon McGowan,S,2.4,,
Tom Johnson,DE,2.166666667,,
Abry Jones,DT,2.25,,
Kevin Dogins,G,1.666666667,,
Shantee Orr,OLB,2,,
Simon Fraser,DE,1.5,,
Josh Thomas,DE,1.833333333,,
Jason Hunter,DE,2.375,,
Leger Douzable,DT,1.375,,
Shaun Suisham,K,2.2,,
Bobby Richardson,DE,4,,
Corey Ivy,CB,1.555555556,,
Denico Autry,DE,3,,
Kerry Wynn,DE,2.333333333,,
Mike Pennel,DT,2,,
Benson Mayowa,DE,2,,
Mitch Unrein,DT,2.333333333,,
Tyrunn Walker,DT,2,,
Hurvin McCormack,DT,1.5,,
Mike Chalenski,DE,1.5,,
Doug Brown,DT,1.5,,
Jeff Posey,OLB,3.888888889,,
Melvin Bullitt,S,2.4,,
Shawn Price,DT,1.333333333,,
Chukie Nwokorie,DE,1,,
Mark Word,DE,1.666666667,,
Rod Walker,DT,1.666666667,,
James Atkins,DT,1.5,,
Sam Rayburn,DT,2,,
Paul Carrington,DE,3,,
Antwan Lake,DT,1.5,,
Darrell Reid,DT,2,,
Louis Leonard,DT,1,,
Eugene Robinson,S,7.857142857,,
Jacob Lacey,CB,4,,
Ogemdi Nwagbuo,DT,1.25,,
Jeff Charleston,DE,1.6,,
Micah Johnson,DE,1,,
Jermelle Cudjo,DT,1.5,,
Josh Brent,DT,1.25,,
Mario Addison,DE,1.833333333,,
Tony Jerod-Eddie,DT,1.4,,
George Johnson,DE,1.25,,
Ishmaa'ily Kitchen,DT,0.75,,
Sealver Siliga,DT,1.8,,
Josh Gordy,CB,1.8,,
Howard Jones,DE,2,,
Uani Unga,DE,3,,
Zach Kerr,DT,2.333333333,,
Damion Square,DT,1.666666667,,
David Irving,DE,2,,
DaVonte Lambert,DT,3,,
Ethan Westbrooks,DT,2,,
Joel Heath,DE,3,,
Kerry Hyder,DE,1.5,,
Mike Purcell,DT,1.666666667,,
Cassius Vaughn,CB,2.5,,
Romeo Okwara,DE,3,,
Lamar Mills,DE,2,,
Al Lucas,DT,1.5,,
Garrett Johnson,DT,2,,
Josh Taves,DT,1.333333333,,
Keith Embray,DE,2,,
Billy Lyon,DT,1,,
Robert Newkirk,DT,0.666666667,,
Winfield Garnett,DT,2,,
Dwight Johnson,DE,1,,
Steve Gregory,S,3.125,,
Frank Ferrara,DE,1,,
LaDairis Jackson,DE,2,,
Kemp Rasmussen,DE,1.5,,
Dario Romero,DT,1.5,,
DeQuincy Scott,DT,1,,
R-Kal Truluck,DE,0.75,,
Cedric Killings,DT,0.6,,
Kenderick Allen,DT,1,,
Ryan Boschetti,DT,0.6,,
Brandon McKinney,DT,1.142857143,,
M.D. Jennings,S,3.333333333,,
Chris Wilson,LB,1.4,,
Corey Smith,DE,1,,
Earl Cochran,DE,1,,
Josh Cooper,DE,1,,
Copeland Bryan,DE,1,,
Lorenzo Alexander,OLB,3.1,,
Tim Bulman,DT,1.2,,
Emmanuel Stephens,DE,2,,
Junior Galette,OLB,3.6,,
Kellen Heard,DT,1.5,,
Melvin White,CB,4,,
Ramon Humber,OLB,1.75,,
Tim Jamison,DE,1,,
Martin Tevaseu,DT,1,,
Cornelius Lucas,T,1.666666667,,
Ryan Davis,DE,1,,
Kasim Edebali,OLB,1.333333333,,
T.J. Barnes,DT,0.666666667,,
Darius Latham,DT,2,,
Michael Pierce,DT,2,,
Mike Teeter,DE,1,,
Will Hill,S,3.75,,
Sebastian Barrie,DE,1,,
Willie Oshodin,DE,0.5,,
Israel Stanley,DT,1,,
Jamal Fountaine,DE,0.5,,
Ray Hall,DT,1,,
Elliott Fortune,DE,1,,
Mike Halapin,G,0.333333333,,
Sylvester Wright,DE,0.5,,
Vernon Edwards,DE,1,,
Darren Benson,DT,0.5,,
Darrin Walls,CB,2.2,,
Dunstan Anderson,DE,0.5,,
David Richie,DT,0.25,,
Kendel Shello,DE,0.333333333,,
Mike Mohring,DT,0.6,,
Antoine Simpson,DT,0.5,,
Arnold Miller,DE,0.5,,
George Williams,DT,0.333333333,,
Reggie Grimes,DE,1,,
Tyrone Williams,DT,0.5,,
Uhuru Hamiter,DE,0.333333333,,
A.J. Bouye,CB,2.75,,
Bobby Setzer,DE,0.5,,
Jace Sayler,DT,1,,
John Schlecht,DT,1,,
Kendrick Office,DE,1,,
Nate Hobgood-Chittick,DT,0.25,,
Norris McCleary,DT,0.5,,
Bob Jones,DE,1,,
Buck Gurley,DT,1,,
Grant Irons,DT,0.6,,
Javor Mills,DE,1,,
Andrew Adams,S,5,,
Jeremy Slechta,DT,0.5,,
Kevin Aldridge,DE,1,,
Matt Mitrione,DT,1,,
Akbar Gbaja-Biamila,DE,0.5,,
Cleveland Pinkney,DT,0.666666667,,
Terrance Martin,DT,0.5,,
Brian Howard,DT,0.5,,
Damane Duckett,DT,0.666666667,,
Damian Gregory,DT,0.333333333,,
Jon Bradley,RB,0.75,,
Stan Brock,T,7,1980,1
Jim Ritcher,G,0.5,1980,1
Eddie Murray,K,1.6,1980,7
Art Monk,WR,3,1980,1
Ray Donaldson,C,7.666666667,1980,2
Steve McMichael,DT,7,1980,3
Ken Lanier,T,0,1981,5
Dennis Smith,S,4,1981,1
Wade Wilson,QB,0.8,1981,8
Rickey Jackson,DE,8,1981,2
Frank Warren,DT,5,1981,3
Tim Irwin,T,3,1981,3
Ronnie Lott,S,6,1981,1
Marcus Allen,RB,7,1982,1
Luis Sharpe,T,4,1982,1
Gary Anderson,K,3.727272727,1982,7
Steve Jordan,TE,0,1982,7
Mike Horan,P,1.5,1982,9
Rohn Stark,P,1.25,1982,2
Jim McMahon,QB,0.333333333,1982,1
Reggie McElroy,T,1,1982,2
Pete Metzelaars,TE,2,1982,3
Rodney Holman,TE,1,1982,3
Morten Andersen,K,3.384615385,1982,4
John Elway,QB,14.8,1983,1
Lionel Washington,CB,5,1983,4
Greg Townsend,DE,3,1983,4
Jim Arnold,P,1,1983,5
Jim Kelly,QB,9.666666667,1983,1
Mike Pitts,DE,9,1983,1
Reggie Roby,P,2.2,1983,6
Carl Lee,CB,3,1983,7
Richard Dent,DE,1.5,1983,8
Irv Eatman,T,4,1983,8
Mark Bortz,G,6,1983,8
Jim Jeffcoat,DE,1.75,1983,1
Adam Lingner,C,1,1983,9
Don Mosebar,C,7,1983,1
Dan Marino,QB,11.16666667,1983,1
Tim Krumrie,DT,3,1983,10
Darrell Green,CB,5.777777778,1983,1
Jesse Sapolu,G,8,1983,11
Karl Mecklenburg,ILB,6,1983,12
Henry Ellard,WR,7.6,1983,2
Anthony Carter,WR,0.5,1983,12
Dave Lutz,T,8.5,1983,2
Leonard Marshall,DE,2,1983,2
Darryl Talley,OLB,6,1983,2
Chris Hinton,T,4,1983,1
Bill Pickel,DT,1,1983,2
Albert Lewis,S,5.2,1983,3
Jamie Williams,TE,0,1983,3
Charles Mann,DE,2,1983,3
Bruce Matthews,G,11.5,1983,1
Trey Junkin,TE,0.222222222,1983,4
Irving Fryar,WR,7.714285714,1984,1
Martin Bayless,S,6,1984,4
Wilber Marshall,OLB,6.5,1984,1
Steve DeOssie,LB,1,1984,4
Ron Heller,T,6,1984,4
Barney Bussey,S,4,1984,5
John Kidd,P,2,1984,5
Kevin Ross,S,5.666666667,1984,7
Eugene Daniel,CB,5.5,1984,8
John Alt,T,6,1984,1
Ed Brady,LB,1,1984,8
Terry Taylor,CB,3,1984,1
Bruce Kozerski,T,5.5,1984,9
Brian Hansen,P,1.666666667,1984,9
Adam Schreiber,G,1.166666667,1984,9
William Roberts,G,5.25,1984,1
Shaun Gayle,S,7.5,1984,10
Earnest Byner,RB,5,1984,10
Carl Banks,OLB,7.5,1984,1
Mike Saxon,P,2.5,1984,11
Scott Radecic,LB,1,1984,2
Blaise Winter,DE,0,1984,2
Jim Sweeney,C,3.166666667,1984,2
Boomer Esiason,QB,6.25,1984,2
Jumpy Geathers,DE,2.333333333,1984,2
Doug Dawson,G,4,1984,2
Sean Jones,DE,9.333333333,1984,2
Jeff Hostetler,QB,7.25,1984,3
Kyle Clifton,ILB,1.666666667,1984,3
Terry Hoage,S,4.333333333,1984,3
Guy McIntyre,G,4.666666667,1984,3
Jay Schroeder,QB,4,1984,3
Bruce Smith,DE,11.7,1985,1
Mark Bavaro,TE,2,1985,4
Dan Turk,C,2,1985,4
Ron Wolfley,RB,0,1985,4
Kevin Butler,K,1.5,1985,4
Jeff Dellenbach,G,3.5,1985,4
Dale Hellestrae,T,0.75,1985,4
Kevin Greene,OLB,11,1985,5
Herschel Walker,RB,3.25,1985,5
Jim Lachey,T,3.5,1985,1
Lee Johnson,P,1.888888889,1985,5
Steve Bono,QB,3.833333333,1985,6
Ethan Horton,TE,1,1985,1
Jay Novacek,TE,7.5,1985,6
Jerry Rice,WR,10.72727273,1985,1
Rich Miano,DB,1,1985,6
Eric Martin,WR,2,1985,7
Freddie Joe Nunn,DE,1.333333333,1985,1
Joe Walter,T,5.333333333,1985,7
Fuad Reveiz,K,4,1985,7
Barry Wilburn,DB,1.5,1985,8
William Perry,DT,8,1985,1
Steve Tasker,WR,1.5,1985,9
Jessie Hester,WR,4.5,1985,1
Duval Love,G,6.333333333,1985,10
Trevor Matich,C,1.333333333,1985,1
Doug Flutie,QB,6.375,1985,11
Raleigh McKenzie,G,5.285714286,1985,11
Ray Childress,DT,3.333333333,1985,1
Vance Johnson,WR,2,1985,2
Harper LeBel,TE,0,1985,12
Kevin Glover,C,8.166666667,1985,2
Randall Cunningham,QB,6.428571429,1985,2
Chris Doleman,DE,8.666666667,1985,1
Jonathan Hayes,TE,0.333333333,1985,2
Duane Bickett,LB,1,1985,1
Simon Fletcher,DE,7.5,1985,2
Frank Reich,QB,2,1985,3
Kirk Lowdermilk,C,8,1985,3
Lomas Brown,T,7.888888889,1985,1
Jack Del Rio,ILB,7.5,1985,3
Ken Ruettgers,T,6.666666667,1985,1
Lance Smith,G,5.333333333,1985,3
Andre Reed,WR,6.714285714,1985,4
Willie Broughton,DT,4,1985,4
Keith Byars,RB,3.4,1986,1
Steve Wallace,T,7,1986,4
Napoleon McCallum,RB,0,1986,4
Joe Kelly,OLB,3.666666667,1986,1
Brent Jones,TE,6,1986,5
Gerald Robinson,DE,2,1986,1
Robert Jenkins,T,3.666666667,1986,6
Mark Rypien,QB,1.2,1986,6
John Williams,RB,3.5,1986,1
Stan Gelbaugh,QB,0,1986,6
Eddie Anderson,S,4.333333333,1986,6
Ronnie Harmon,WR,5.5,1986,1
Mark Jackson,WR,1,1986,6
Don Griffin,CB,7,1986,6
Mark Pike,DE,1,1986,7
Mike Sherrard,WR,5,1986,1
Brent Williams,DE,3,1986,7
Tony Casillas,DT,4.5,1986,1
Will Wolford,T,8,1986,1
Ray Brown,G,8.727272727,1986,8
Seth Joyner,S,7,1986,8
Tim McGee,WR,1,1986,1
Kurt Gouveia,ILB,4.333333333,1986,8
Greg Baty,TE,0,1986,8
Maurice Douglass,DB,2,1986,8
Tommy Barnhardt,P,1.714285714,1986,9
Clyde Simmons,DE,5.285714286,1986,9
Mike Zordich,S,7.4,1986,9
Rod Jones,CB,5,1986,1
Garth Jax,OLB,1.5,1986,11
Jim Everett,QB,7.75,1986,1
Jesse Solomon,LB,0,1986,12
Ernest Givins,WR,3,1986,2
Gerald Williams,DE,6.5,1986,2
Jon Hand,DE,1,1986,1
Kenneth Davis,RB,4,1986,2
Webster Slaughter,WR,3.5,1986,2
Mark Collins,S,7,1986,2
Erik Howard,DT,5.666666667,1986,2
Jack Trudeau,QB,1,1986,2
Tom Newberry,G,7,1986,2
Pepper Johnson,ILB,7.4,1986,2
Vencie Glenn,S,8,1986,2
Tom Rathman,RB,2,1986,3
Jim Dombrowski,G,6.666666667,1986,1
Pat Swilling,OLB,5,1986,3
Barry Word,RB,0,1986,3
Tim McKyer,CB,6,1986,3
Bubby Brister,QB,0.333333333,1986,3
Patrick Hunter,CB,2,1986,3
Joe Milinichik,G,9,1986,3
Hugh Millen,QB,2,1986,3
John Taylor,WR,5.5,1986,3
Leslie O'Neal,DE,8.833333333,1986,1
Tim Harris,LB,1,1986,4
Bill Brooks,WR,5,1986,4
Joe Phillips,DT,5.833333333,1986,4
Charles Haley,DE,5.2,1986,4
Vinny Testaverde,QB,6.714285714,1987,1
Rod Woodson,S,11.55555556,1987,1
Steve Beuerlein,QB,6.444444444,1987,4
Danny Villa,T,1,1987,5
Tommie Agee,RB,0,1987,5
David Alexander,C,5.5,1987,5
Hardy Nickerson,ILB,9.666666667,1987,5
Milton Mack,DB,2,1987,5
Chris Miller,QB,4.666666667,1987,1
Marc Logan,RB,2.5,1987,5
Spencer Tillman,RB,0,1987,5
Henry Rolling,LB,1,1987,5
Tim Johnson,DT,4.666666667,1987,6
Al Smith,ILB,2.666666667,1987,6
Greg Lloyd,OLB,9,1987,6
Ed Simmons,T,6.75,1987,6
Doug Riesenberg,T,6,1987,6
Dan Saleaumua,DT,7.2,1987,7
Gene Atkins,S,4,1987,7
Tony Woods,DE,5.333333333,1987,1
Harry Swayne,T,5.125,1987,7
Johnny Thomas,DB,1,1987,7
Cornelius Bennett,OLB,7.285714286,1987,1
Haywood Jeffires,WR,4.333333333,1987,1
Dennis Gibson,ILB,6,1987,8
Kevin Gogan,G,8.571428571,1987,8
Toi Cook,DB,1.5,1987,8
Mark Dennis,T,3,1987,8
Michael Stewart,S,6,1987,8
Harris Barton,T,6.666666667,1987,1
Bruce Armstrong,T,9.428571429,1987,1
Rod Bernstine,RB,1,1987,1
Greg Davis,K,1.8,1987,9
Don Majkowski,QB,2,1987,10
Jim Harbaugh,QB,7.571428571,1987,1
Merril Hoge,RB,1,1987,10
John Gesek,C,6.5,1987,10
Frank Winters,C,7.777777778,1987,10
Howard Ballard,T,7.2,1987,11
John Davis,G,9,1987,11
Elbert Shelley,DB,2.333333333,1987,11
Brian Davis,DB,1,1987,2
Roland Mitchell,DB,0,1987,2
Fred Stokes,DE,3,1987,12
Tyrone Braxton,S,7.2,1987,12
Tim McDonald,S,7.333333333,1987,2
Ricky Reynolds,CB,5.666666667,1987,2
David Wyman,ILB,2.5,1987,2
Donald Evans,DT,4.5,1987,2
Eric Thomas,DB,0.5,1987,2
Winston Moss,OLB,6.5,1987,2
Bruce Wilkerson,T,2.5,1987,2
Mark Carrier,WR,5.6,1987,3
Karl Wilson,DE,1.5,1987,3
David Brandon,LB,1,1987,3
Jerry Ball,DT,5.5,1987,3
Cody Carlson,QB,2,1987,3
Henry Thomas,DT,7.571428571,1987,3
Cliff Hicks,DB,0,1987,3
Shane Conlan,ILB,6.5,1987,1
Steve Smith,RB,1.5,1987,3
Jeff Jaeger,K,2.166666667,1987,3
Randy Dixon,G,6,1987,4
Michael Brooks,OLB,5.666666667,1987,3
Ron Hall,TE,1,1987,4
Byron Evans,ILB,5,1987,4
Thomas Everett,S,4.5,1987,4
Kelvin Martin,WR,7,1987,4
Rich Gannon,QB,9.2,1987,4
Aundray Bruce,LB,1.2,1988,1
Eric Moore,G,1.5,1988,1
James Thornton,TE,0.5,1988,4
Todd Kalis,G,5.5,1988,4
Michael Irvin,WR,11,1988,1
Charles Dimry,CB,5,1988,5
Ken Harvey,OLB,9.2,1988,1
Darin Jordan,LB,0,1988,5
Cris Dishman,CB,7.857142857,1988,5
Keith Jackson,TE,4.666666667,1988,1
Keith Taylor,DB,1,1988,5
James Washington,S,6,1988,5
James Saxon,RB,1,1988,6
Houston Hoover,G,0,1988,6
Paul Frase,DT,1.6,1988,6
Anthony Miller,WR,8.75,1988,1
Cedric Figaro,LB,1.5,1988,6
Stan Humphries,QB,8.25,1988,6
Shawn Lee,DT,5.8,1988,6
Michael Haynes,WR,5.5,1988,7
Aaron Jones,DE,1.666666667,1988,1
Kerwin Bell,QB,0,1988,7
Randall McDaniel,G,12.25,1988,1
Neil Smith,DE,8.571428571,1988,1
Mark Higgs,RB,0.5,1988,8
David Tate,S,4,1988,8
Joe Cain,OLB,5.75,1988,8
Harry Galbreath,G,8,1988,8
Jeff Wright,DT,4,1988,8
J.J. Birden,WR,3.666666667,1988,8
Lorenzo White,RB,3.5,1988,1
Reuben Davis,DT,7,1988,9
Brad Muster,RB,1,1988,1
Ralph Tamm,G,1,1988,9
Scott Dill,T,4,1988,9
Carlton Bailey,ILB,6,1988,9
Jeff Cross,DE,6.5,1988,9
Craig Heyward,RB,4.8,1988,1
Jeff Herrod,ILB,4.8,1988,9
Scott Davis,DT,1,1988,1
John Jackson,T,5.125,1988,10
John Booty,CB,4,1988,10
Martin Mayhew,CB,6.333333333,1988,10
Brian Habib,G,8.333333333,1988,10
Brian Washington,S,7,1988,10
Chris Spielman,ILB,8.75,1988,2
Chad Hennings,DT,6.142857143,1988,11
Dwayne Harper,CB,4.75,1988,11
Bennie Blades,S,5.5,1988,1
Eric Allen,CB,7.375,1988,2
Victor Jones,LB,1,1988,12
Pat Carter,TE,0.75,1988,2
Brian Kinchen,TE,1.625,1988,12
Danny Stubbs,DE,3,1988,2
Anthony Newman,S,6.2,1988,2
Jumbo Elliott,T,5.5,1988,2
Pierce Holt,DT,4,1988,2
Paul Gruber,T,6.5,1988,1
Thurman Thomas,RB,5.857142857,1988,2
Ken Norton,OLB,8.714285714,1988,2
Jarvis Williams,S,6,1988,2
Vincent Brown,ILB,9,1988,2
Dermontti Dawson,C,11,1988,2
Gerald Perry,T,3.5,1988,2
Flipper Anderson,WR,2.25,1988,2
Fred Strickland,ILB,5.833333333,1988,2
Brian Blades,WR,6.2,1988,2
Michael Dean Perry,DT,9,1988,2
Dante Jones,ILB,4,1988,2
Brett Perriman,WR,10.25,1988,2
Brad Edwards,S,3,1988,2
Chip Lohmiller,K,1.333333333,1988,2
Tim Brown,WR,9.818181818,1988,1
Quinn Early,WR,5.333333333,1988,3
Tom Tupa,QB,2.818181818,1988,3
Sterling Sharpe,WR,12,1988,1
Al Noga,DE,0,1988,3
Greg Montgomery,P,2.333333333,1988,3
Ferrell Edmunds,TE,0,1988,3
James Hasty,CB,8.125,1988,3
Chris Chandler,QB,6.909090909,1988,3
Dave Cadigan,G,5,1988,1
Bill Romanowski,OLB,8,1988,3
Robert Goff,DT,1.333333333,1988,4
William White,S,5.5,1988,4
Tim Goad,DT,5.666666667,1988,4
Chuck Cecil,S,6,1988,4
Terry McDaniel,CB,10.25,1988,1
Dave Widell,C,6,1988,4
Michael Brim,CB,3.5,1988,4
David Richards,T,5.666666667,1988,4
Troy Aikman,QB,9.857142857,1989,1
Eric Hill,ILB,6,1989,1
Michael Timpson,WR,5.5,1989,4
Donnell Woolford,CB,6,1989,1
Keith Jennings,TE,1,1989,5
Trace Armstrong,DE,4.3,1989,1
Jeff Uhlenhake,C,6.5,1989,5
Jeff Query,WR,0,1989,5
Tony Martin,WR,8.25,1989,5
Vince Workman,RB,1.666666667,1989,5
Eric Metcalf,WR,5,1989,1
Glenn Montgomery,DT,5.333333333,1989,5
Dave Meggett,RB,0,1989,5
Darren Carrington,S,4.333333333,1989,5
Alfred Jackson,WR,0,1989,5
Natu Tuatagaloa,DE,0,1989,5
Jeff Lageman,DE,4.6,1989,1
Rodney Peete,QB,2.1,1989,6
Chris Jacke,K,1.666666667,1989,6
Robb Thomas,WR,2,1989,6
Mark Stock,WR,0,1989,6
Troy Sadowski,TE,0,1989,6
Chris Mohr,P,1.818181818,1989,6
A.J. Johnson,DB,0.5,1989,6
Andy Heck,T,7,1989,1
Jay Taylor,DB,3,1989,6
Marvin Washington,DE,4.5,1989,6
Bo Orlando,S,3,1989,6
Howard Cross,TE,1,1989,6
Floyd Turner,WR,5.25,1989,6
Steve Hendrickson,LB,1,1989,6
Joe Wolf,T,3.5,1989,1
D.J. Johnson,CB,5,1989,7
Brian Williams,C,5.75,1989,1
Stevon Moore,S,5.333333333,1989,7
Marion Butts,RB,2.5,1989,7
Charles Washington,DB,1,1989,7
David Griggs,OLB,7,1989,7
Wayne Martin,DT,8.5,1989,1
Tracy Rogers,LB,1.666666667,1989,7
Tony Mandarich,T,5.666666667,1989,1
Steve Atwater,S,7.833333333,1989,1
Pete Stoyanovich,K,3.142857143,1989,8
Paul Green,TE,1.5,1989,8
Alvoid Mays,CB,1.5,1989,8
Myron Guyton,S,7,1989,8
Andre Rison,WR,6.857142857,1989,1
Todd McNair,RB,2.333333333,1989,8
David Williams,T,5.25,1989,1
Louis Oliver,S,4.333333333,1989,1
Richard Stephens,G,1,1989,9
Jerry Olsavsky,ILB,2.6,1989,10
Cleveland Gary,RB,0,1989,1
Mark Schlereth,G,7.428571429,1989,10
Derrick Fenner,RB,3.25,1989,10
Mike Williams,WR,2,1989,10
Tracy Johnson,RB,0.333333333,1989,10
Marcus Turner,DB,2,1989,11
Bert Weidner,G,4.5,1989,11
Steve Wisniewski,G,10.5,1989,2
Jeff Hunter,DE,0,1989,11
Barry Sanders,RB,16.4,1989,1
Brad Baxter,RB,1.5,1989,11
Richard Harvey,OLB,4.714285714,1989,11
Lawyer Tillman,WR,0,1989,2
Carlton Haselrig,G,3,1989,12
J.B. Brown,CB,2.8,1989,12
Jimmie Johnson,TE,0.4,1989,12
Antonio Goss,LB,1,1989,12
Carnell Lake,S,10.28571429,1989,2
Eric Ball,RB,0,1989,2
Courtney Hall,C,6,1989,2
Daryl Johnston,RB,2.333333333,1989,2
Derrick Thomas,OLB,10.33333333,1989,1
Walter Reeves,TE,0.333333333,1989,2
Doug Widell,G,7.25,1989,2
Joe Tofflemire,C,0,1989,2
Frank Stams,OLB,4.5,1989,2
Robert Massey,CB,6,1989,2
Deion Sanders,CB,11.33333333,1989,1
Billy Joe Tolliver,QB,3,1989,2
David Braxton,LB,1,1989,2
Darryl Henley,CB,6,1989,2
Wesley Walls,TE,5.2,1989,2
Mark Stepnoski,C,8.375,1989,3
Matt Brock,DT,5,1989,3
Broderick Thomas,OLB,5.5,1989,1
Marv Cook,TE,1.5,1989,3
Bob Kratch,G,5.666666667,1989,3
Jerry Fontenot,C,6.909090909,1989,3
Mike Zandofsky,G,5.75,1989,3
Tim Worley,RB,0,1989,1
Greg Jackson,S,5.666666667,1989,3
Burt Grossman,DE,3,1989,1
Britt Hager,OLB,2,1989,3
Don Beebe,WR,4,1989,3
Erik Wilhelm,QB,0,1989,3
Tony Tolbert,DE,10,1989,4
Ray Crockett,CB,6.111111111,1989,4
Jerrol Williams,OLB,1.5,1989,4
Lewis Tillman,RB,4,1989,4
Maurice Hurst,CB,6.5,1989,4
Jeff George,QB,7,1990,1
Ray Agnew,DT,5,1990,1
Harlon Barnett,S,5,1990,4
Jackie Harris,TE,3,1990,4
Alan Grant,DB,1,1990,4
Chris Oldham,S,1.625,1990,4
Rick Cunningham,T,1.6,1990,4
Dave Whitmore,S,2,1990,4
Tony Mayberry,C,7.666666667,1990,4
Anthony Smith,DE,5.5,1990,1
Jon Melander,G,8,1990,5
Ian Beckles,G,5.2,1990,5
Larry Centers,RB,5.4,1990,5
Jeff Campbell,WR,0,1990,5
James Francis,OLB,5,1990,1
Derrick Graham,T,5.2,1990,5
Charles Arbuckle,TE,0,1990,5
Barry Foster,RB,6,1990,5
Rob Burnett,DE,7.7,1990,5
Brian Mitchell,RB,3,1990,5
Cedric Smith,RB,0.25,1990,5
Charles Wilson,WR,4.5,1990,5
Calvin Williams,WR,5,1990,5
John Friesz,QB,2,1990,6
Renaldo Turnbull,OLB,4.75,1990,1
Terance Mathis,WR,7.666666667,1990,6
Frank Cornish,C,0,1990,6
John Mangum,S,2.4,1990,6
David Pool,DB,0,1990,6
Marcus Wilson,RB,0,1990,6
Lamar Lathon,LB,8,1990,1
Sean Vanhorse,DB,1.333333333,1990,6
Tom Sims,DT,2,1990,6
Mike Buck,QB,1,1990,6
Randy Hilliard,DB,1.4,1990,6
James Williams,OLB,1.8,1990,6
Bryce Paup,OLB,8.571428571,1990,6
James Williams,CB,5,1990,1
Derrick Walker,TE,1.6,1990,6
Frank Pollack,T,2.25,1990,6
Dwayne White,G,6.666666667,1990,7
Johnny Johnson,RB,9,1990,7
Emmitt Smith,RB,9.545454545,1990,1
Jeff Novak,G,2,1990,7
Tracy Hayworth,OLB,3.5,1990,7
Scott Galbraith,TE,0.4,1990,7
Tony Bennett,DE,6.25,1990,1
Dave Szott,G,6.1,1990,7
Joe Staysniak,G,5.666666667,1990,7
Lester Archambeau,DE,5.285714286,1990,7
Darrell Thompson,RB,0,1990,1
Shannon Sharpe,TE,8.4,1990,7
