"year","team","player","position","base_salary","signing_bonus","roster_bonus","option_bonus","workout_bonus","restructured_bonus","dead_cap","cap_hit","cap_percentage"
"1998","STL","Issac Bruce","WR","2000000","800000","0","0","25000","0","0","2825000","30.78"
"1998","STL","Todd Lyght","CB","1850000","577500","250000","0","100000","0","0","2777500","30.26"
"1998","STL","Grant Wistrom","DE","695000","1000000","0","0","0","0","0","1695000","18.47"
"1998","STL","Ray Agnew","DT","500000","500000","0","0","100000","0","0","1100000","11.98"
"1998","STL","Ryan Tucker","T","180000","43000","0","0","0","0","0","223000","2.43"
"1998","STL","London Fletcher","ILB","158000","0","0","0","0","0","0","158000","1.72"
"1998","SDG","Junior Seau","LB","2200000","0","0","1200000","0","0","0","3400000","51.48"
"1998","SDG","Ryan Leaf","QB","200000","1875000","0","0","0","0","0","2075000","31.42"
"1998","SDG","Rodney Harrison","S","216000","564000","350000","0","0","0","0","1130000","17.11"
"1998","ARI","Eric Swann","DT","3500000","1500000","0","0","0","0","0","5000000","32.03"
"1998","ARI","Jake Plummer","QB","302083","3233333","0","0","0","0","0","3559766","22.8"
"1998","ARI","Aeneas Williams","CB","2200000","1200000","0","0","0","0","0","3400000","21.78"
"1998","ARI","Andre Wadsworth","DE","144000","1748500","0","0","0","0","0","1892500","12.12"
"1998","ARI","Dave Brown","QB","900000","100000","0","0","0","0","0","1000000","6.41"
"1998","ARI","JB Brown","CB","525000","0","0","0","0","0","0","525000","3.36"
"1998","ARI","Tommy Bennett","S","234100","0","0","0","0","0","0","234100","1.5"
"1998","ATL","Jamal Anderson","RB","1200000","0","0","0","25000","0","0","1225000","38.18"
"1998","ATL","Keith Brooking","LB","550000","633333","0","0","0","0","0","1183333","36.88"
"1998","ATL","Ronnie Bradford","CB","450000","150000","0","0","0","0","0","600000","18.7"
"1998","BAL","Ray Lewis","LB","675000","760000","150000","0","0","0","0","1585000","42.65"
"1998","BAL","Eric Green","TE","700000","300000","0","0","100000","0","0","1100000","29.6"
"1998","BAL","Duane Starks","CB","61500","775000","0","0","0","0","0","836500","22.51"
"1998","BAL","Preist Holmes","RB","194640","0","0","0","0","0","0","194640","5.24"
"1998","BUF","Ted Washington","DT","2200000","1300000","0","0","0","0","0","3500000","16.74"
"1998","BUF","Phil Hansen","DE","2000000","1200000","0","0","0","0","0","3200000","15.3"
"1998","BUF","Henry Jones","S","1800000","600000","300000","0","0","0","0","2700000","12.91"
"1998","BUF","Thurman Thomas","RB","1750000","912500","0","0","0","0","0","2662500","12.73"
"1998","BUF","Andre Reed","WR","1850000","350000","0","0","0","0","0","2200000","10.52"
"1998","BUF","Rob Johnson","QB","350000","1700000","0","0","0","0","0","2050000","9.8"
"1998","BUF","Bruce Smith","DE","900000","1000000","0","0","0","0","0","1900000","9.09"
"1998","BUF","Eric Moulds","WR","713144","300000","0","0","0","0","0","1013144","4.85"
"1998","BUF","Steve Christie","K","600000","300000","0","0","0","0","0","900000","4.3"
"1998","BUF","Doug Flutie","QB","250000","12500","0","0","0","0","0","262500","1.26"
"1998","BUF","Pat Williams","DT","186250","0","0","0","0","0","0","186250","0.89"
"1998","CAR","Lamar Lathon","LB","1440235","600000","0","0","0","0","0","2040235","22.44"
"1998","CAR","Kerry Collins","QB","1153000","0","0","0","0","0","0","1153000","12.68"
"1998","CAR","Jason Peter","DE","324000","760000","0","0","0","0","0","1084000","11.93"
"1998","CAR","John Kasay","K","700000","200000","0","0","0","0","0","900000","9.9"
"1998","CAR","Steve Beuerlein","QB","497765","375000","0","0","0","0","0","872765","9.6"
"1998","CAR","Brent Alexander","S","500000","250000","0","0","0","0","0","750000","8.25"
"1998","CAR","Muhsin Muhammad","WR","405000","185000","0","0","0","0","0","590000","6.49"
"1998","CAR","Rocket Ismail","WR","500000","0","0","0","0","0","0","500000","5.5"
"1998","CHI","Curtis Enis","RB","530000","1200000","0","0","0","0","0","1730000","45.48"
"1998","CHI","Walt Harris","CB","699000","520000","0","0","0","0","0","1219000","32.05"
"1998","CIN","Jeff Blake","QB","1950000","0","500000","0","0","0","0","2450000","29.71"
"1998","CIN","James Francis","LB","1250000","375000","175000","0","0","0","0","1800000","21.83"
"1998","CIN","Rich Braham","C","1200000","200000","0","0","0","0","0","1400000","16.98"
"1998","CIN","Takeo Spikes","LB","324000","720000","0","0","0","0","0","1044000","12.66"
"1998","CIN","Brian Simmons","ILB","342000","640000","0","0","0","0","0","982000","11.91"
"1998","CIN","Corey Dillon","RB","419375","150000","0","0","0","0","0","569375","6.91"
"1998","DAL","Deion Sanders","CB","5878999","1700000","0","0","0","0","0","7578999","30.27"
"1998","DAL","Troy  Aikman","QB","3750000","1031250","0","0","0","777500","0","5558750","22.2"
"1998","DAL","Emmitt Smith","RB","3000000","1500000","0","0","0","0","0","4500000","17.97"
"1998","DAL","Darren Woodson","S","1850000","900000","0","0","0","0","0","2867000","11.45"
"1998","DAL","Michael Irvin","WR","1771900","900040","0","0","0","0","0","2671940","10.67"
"1998","DAL","Greg Ellis","LB","626000","900000","0","0","0","0","0","1526000","6.09"
"1998","DAL","Oliver Ross","T","144000","34333","0","0","0","0","0","178333","0.71"
"1998","DAL","Izell Reese","S","145000","13000","0","0","0","0","0","158000","0.63"
"1998","DEN","Shannon Sharpe","TE","1750000","125000","0","0","0","0","0","2625000","24.97"
"1998","DEN","John Elway","QB","300000","2243666","0","0","0","0","0","2543666","24.2"
"1998","DEN","Terrell Davis","RB","500000","2033333","0","0","0","0","0","2533333","24.1"
"1998","DEN","Rod Smith","WR","1000000","480000","0","0","0","0","0","1480000","14.08"
"1998","DEN","Marcus Nash","WR","324000","280000","0","0","0","0","0","604000","5.75"
"1998","DET","Barry Sanders","RB","1750000","1833333","250000","0","0","0","0","3833333","51.31"
"1998","DET","Herman Moore","WR","0","1900000","0","0","0","0","0","1900000","25.43"
"1998","DET","Terry Fair","CB","266000","575000","75000","0","0","0","0","916000","12.26"
"1998","DET","Mark Carrier","S","447058","225000","150000","0","0","0","0","822058","11.0"
"1998","GNB","Brett Favre","QB","3100000","2515000","0","0","0","0","0","5615000","68.5"
"1998","GNB","Antonio Freeman","WR","1153000","0","0","0","0","0","0","1153000","14.07"
"1998","GNB","Vonnie Holliday","DT","348000","600000","0","0","0","0","0","948000","11.56"
"1998","GNB","Darren Sharper","S","280000","145000","0","0","0","0","0","425000","5.18"
"1998","GNB","Matt Hasselbeck","QB","39500","0","0","0","0","0","0","39500","0.48"
"1998","IND","Peyton Manning","QB","144000","1933333","1000000","0","0","0","0","3077333","28.12"
"1998","IND","Marshall Faulk","RB","1972000","728571","0","0","0","0","0","2700571","24.68"
"1998","IND","Marcus Pollard","TE","500000","0","700000","0","0","0","0","1200000","10.97"
"1998","IND","Marvin Harrison","WR","765000","400000","0","0","0","0","0","1165000","10.65"
"1998","IND","Ken Dilger","TE","350000","157000","656236","0","0","0","0","1163236","10.63"
"1998","IND","Jerome Pathon","WR","290000","260000","0","0","0","0","0","550000","5.03"
"1998","IND","Torrance Small","WR","325000","0","0","0","0","0","0","325000","2.97"
"1998","IND","Bertrand Berry","DE","180000","105000","0","0","0","0","0","285000","2.6"
"1998","IND","E.G. Green","WR","150000","133333","0","0","0","0","0","283333","2.59"
"1998","IND","Kelly Holcomb","QB","193520","0","0","0","0","0","0","193520","1.77"
"1998","JAX","Fred Taylor","RB","585000","833333","0","0","0","0","0","1418333","64.52"
"1998","JAX","Donovan Darius","S","420000","360000","0","0","0","0","0","780000","35.48"
"1998","KAN","Andre Rison","WR","500000","400000","450000","0","0","0","0","1350000","35.05"
"1998","KAN","Tony Gonzalez","TE","275000","525000","300000","0","0","0","0","1100000","28.56"
"1998","KAN","Victor Riley","LT","240000","270000","250000","0","0","0","0","760000","19.73"
"1998","KAN","Todd Collins","QB","216000","0","259500","0","0","0","0","475500","12.34"
"1998","MIA","Dan Marino","QB","5000000","1983333","0","0","0","641666","0","7624999","72.01"
"1998","MIA","Richmond Webb","T","1575000","400000","200000","0","0","0","0","2175000","20.54"
"1998","MIA","John Avery","RB","500000","289000","0","0","0","0","0","789000","7.45"
"1998","MIN","Cris Carter","WR","525000","1375000","0","0","0","0","0","4075187","51.31"
"1998","MIN","Brad Johnson","QB","400000","440000","550000","233333","0","566666","0","2189999","27.57"
"1998","MIN","Randy Moss","WR","230000","500000","200000","0","0","0","0","1170000","14.73"
"1998","MIN","Mitch Berger","P","250000","55000","0","0","40000","0","0","345000","4.34"
"1998","MIN","Matt Birk","C","144000","18000","0","0","0","0","0","162000","2.04"
"1998","NEW","Drew Bledsoe","QB","4500000","2392857","0","0","100000","0","0","7092857","55.45"
"1998","NEW","Willie McGinest","LB","1900000","1600000","0","0","0","0","0","3600000","28.15"
"1998","NEW","Robert Edwards","RB","350000","620000","0","0","0","0","0","970000","7.58"
"1998","NEW","Tebucky Jones","S","265000","525000","100000","0","0","0","0","890000","6.96"
"1998","NEW","Adam Vinatieri","K","238000","0","0","0","0","0","0","238000","1.86"
"1998","NOR","Kyle Turley","LT","662000","960000","0","0","0","0","0","1622000","37.39"
"1998","NOR","Qadry Ismail","WR","250000","31250","75000","0","50000","0","0","406250","9.36"
"1998","NOR","Danny Wuerffel","QB","180000","82166","0","0","0","0","0","262166","6.04"
"1998","NOR","Sammy Knight","S","198000","0","0","0","0","0","0","198000","4.56"
"1998","NYG","Michael Strahan","DE","2700000","875000","200000","0","0","0","0","3775000","37.57"
"1998","NYG","Shaun Williams","S","324000","420800","0","0","0","0","0","744800","7.41"
"1998","NYG","Tiki Barber","RB","318750","235000","0","0","0","0","0","553750","5.51"
"1998","NYJ","Keyshawn Johnson","WR","1308000","1083333","0","0","0","0","0","2391333","50.98"
"1998","NYJ","Curtis Martin","RB","275000","1599000","425000","0","0","0","0","2299000","49.02"
"1998","OAK","Jeff George","QB","2000000","1000000","0","0","0","0","0","3000000","20.29"
"1998","OAK","Russell Maryland","DT","1450000","716666","0","0","0","300000","0","2466666","16.68"
"1998","OAK","Tim Brown","WR","1500000","0","0","0","0","0","0","2100000","14.2"
"1998","OAK","Charles Woodson","SS","350000","1333333","0","0","0","0","0","2083333","14.09"
"1998","OAK","Pat Harlow","T","900000","400000","0","0","0","200000","0","1500000","10.15"
"1998","OAK","Harvey Williams","RB","650000","416666","0","0","0","80000","0","1146666","7.76"
"1998","OAK","Eric Turner","S","550000","312500","0","0","0","0","0","862500","5.83"
"1998","OAK","Mo Collins","G","260000","500000","100000","0","0","0","0","860000","5.82"
"1998","OAK","Derek Brown","TE","320520","0","0","0","0","0","0","320520","2.17"
"1998","OAK","Phil Dawson","K","265000","0","0","0","0","0","0","265000","1.79"
"1998","PHI","Tra Thomas","LT","390000","680000","250000","0","0","0","0","1320000","69.33"
"1998","PHI","Hollis Thomas","DT","500000","84000","0","0","0","0","0","584000","30.67"
"1998","PIT","Jerome Bettis","RB","2500000","1000000","200000","0","0","0","0","3700000","76.67"
"1998","PIT","Alan Faneca","G","480000","330000","0","0","0","0","0","810000","16.78"
"1998","PIT","Hines Ward","WR","159000","107000","0","0","0","0","0","266000","5.51"
"1998","SFO","Jerry Rice","WR","250000","1238095","0","0","0","0","0","2238095","49.12"
"1998","SFO","Garrison Hearst","RB","250000","650000","0","0","0","0","0","900000","19.75"
"1998","SFO","R.W. McQuarters","CB","500000","300000","0","0","0","0","0","800000","17.56"
"1998","SFO","Jeremy Newberry","C","206000","175000","0","0","0","0","0","381000","8.36"
"1998","SFO","Terrell Owens","WR","228000","9000","0","0","0","0","0","237000","5.2"
"1998","SEA","Cortez Kennedy","DT","2500000","1708333","300000","0","200000","0","0","4708333","46.57"
"1998","SEA","Walter Jones","T","722187","722250","0","0","0","0","0","1444437","14.29"
"1998","SEA","Mike Pritchard","WR","1075000","200000","30000","0","50000","0","0","1355000","13.4"
"1998","SEA","Anthony Simmons","ILB","369861","600000","0","0","0","0","0","969861","9.59"
"1998","SEA","Todd Weiner","T","233000","207500","0","0","0","0","0","440500","4.36"
"1998","SEA","Steve Broussard","RB","300000","0","103400","0","0","0","0","403400","3.99"
"1998","SEA","Mike Croel","LB","325000","0","0","0","0","0","0","325000","3.21"
"1998","SEA","Ahman Green","RB","144000","141000","0","0","0","0","0","285000","2.82"
"1998","SEA","Jon Kitna","QB","164000","7500","0","0","0","0","0","171500","1.7"
"1998","TAM","Warren Sapp","DT","1950000","2305000","0","0","0","0","0","4255000","26.79"
"1998","TAM","Alvin Harper","WR","1300000","750000","500000","0","0","0","0","2550000","16.06"
"1998","TAM","Trent Dilfer","QB","1600000","562500","0","0","0","0","0","2362500","14.88"
"1998","TAM","John Lynch","S","900000","375000","0","0","0","0","0","1775000","11.18"
"1998","TAM","Derrick Brooks","LB","717500","650000","0","0","0","0","0","1367500","8.61"
"1998","TAM","Warrick Dunn","RB","579584","583333","100000","0","0","0","0","1262917","7.95"
"1998","TAM","Steve Walsh","QB","500000","100000","150000","0","0","0","0","750000","4.72"
"1998","TAM","Brian Kelly","CB","257000","235000","0","0","0","0","0","492000","3.1"
"1998","TAM","Ronde Barber","S","180000","135000","0","0","0","0","0","315000","1.98"
"1998","TEN","Steve McNair","QB","1720250","1407142","0","0","0","650000","0","3777392","52.29"
"1998","TEN","Eddie George","RB","637500","580000","0","0","0","0","0","1217500","16.85"
"1998","TEN","Kevin Dyson","WR","144000","680000","176000","0","0","0","0","1000000","13.84"
"1998","TEN","Rodney Thomas","RB","216000","300000","0","0","0","0","0","516000","7.14"
"1998","TEN","Samari Rolle","CB","210000","241666","0","0","0","0","0","451666","6.25"
"1998","TEN","Derrick Mason","WR","180000","81000","0","0","0","0","0","261000","3.61"
"1998","WAS","Terry Allen","RB","2325000","600000","250000","0","25000","0","0","3200000","43.15"
"1998","WAS","Stanley Richard","S","1800000","625000","0","0","0","140000","0","2565000","34.59"
"1998","WAS","Kenard  Lang","DE","545500","504500","0","0","0","0","0","1050000","14.16"
"1998","WAS","Brad Badger","G","180000","23000","0","0","0","0","0","203000","2.74"
"1998","WAS","Mike Sellers","FB","145000","19167","0","0","0","0","0","164167","2.21"
"2000","RAI","Rich Gannon","QB","3000000","714285","0","0","0","0","0","3814285","18.01"
"2000","RAI","Charles Woodson","SS","1500000","1333333","0","0","75000","0","0","3308333","15.62"
"2000","RAI","Tim Brown","WR","450000","810000","0","0","0","0","0","2880500","13.6"
"2000","RAI","Mo Collins","G","490000","500000","0","0","50000","0","0","1040000","4.91"
"2000","RAI","Sebastian Janikowski","K","500000","400000","35000","0","0","0","0","935000","4.41"
"2000","RAI","Jerry Porter","WR","266000","291666","0","0","0","0","0","557666","2.63"
"2000","RAI","Andre Rison","WR","500000","0","0","0","0","0","0","500000","2.36"
"2000","RAI","Shane Lechler","P","193000","35500","0","0","0","0","0","228500","1.08"
"2000","STL","Todd Lyght","CB","4042000","0","0","0","0","0","0","4042000","18.9"
"2000","STL","Issac Bruce","WR","450000","2442857","0","0","0","0","0","2892857","13.53"
"2000","STL","Ray Agnew","DT","1700000","500000","0","0","100000","366666","0","2666666","12.47"
"2000","STL","Marshall Faulk","RB","440000","1750000","0","0","250000","0","0","2440000","11.41"
"2000","STL","Ryan Tucker","T","750000","1333333","0","0","0","0","0","2083333","9.74"
"2000","STL","Grant Wistrom","DE","991000","1000000","0","0","50000","0","0","2041000","9.55"
"2000","STL","Kurt Warner","QB","358000","1642857","0","0","0","0","0","2000857","9.36"
"2000","STL","Torry Holt","WR","720000","1080000","0","0","50000","0","0","1850000","8.65"
"2000","STL","Trung Canidate","RB","470000","410000","0","0","0","0","0","880000","4.12"
"2000","STL","London Fletcher","ILB","358000","7500","40000","0","40000","0","0","485500","2.27"
"2000","SDG","Junior Seau","LB","2840000","0","0","1200000","0","583333","0","4623333","52.82"
"2000","SDG","Ryan Leaf","QB","358000","1875000","500000","0","0","0","0","2733000","31.22"
"2000","SDG","Rodney Harrison","S","450000","447333","0","500000","0","0","0","1397333","15.96"
"2000","ARI","Jake Plummer","QB","3000000","3000000","0","0","0","0","0","6030000","35.07"
"2000","ARI","Aeneas Williams","CB","2200000","1200000","0","0","0","0","0","3400000","19.77"
"2000","ARI","Andre Wadsworth","DE","358000","1748500","0","0","0","0","0","2106500","12.25"
"2000","ARI","David Boston","WR","727500","950000","0","0","0","0","0","1677500","9.76"
"2000","ARI","Dave Brown","QB","650000","200000","0","0","0","0","0","850000","4.94"
"2000","ARI","Thomas Jones","RB","306000","363000","0","0","0","0","0","669000","3.89"
"2000","ARI","Tommy Bennett","S","413000","0","0","0","0","0","0","413000","2.4"
"2000","ARI","David Barrett","CB","193000","96333","0","0","0","0","0","289333","1.68"
"2000","ARI","Clark Haggans","LB","193000","37166","0","0","0","0","0","230166","1.34"
"2000","ATL","Jamal Anderson","RB","1100000","1500000","500000","0","500000","0","0","3600000","41.83"
"2000","ATL","Keith Brooking","LB","825000","633333","0","0","0","0","0","1458333","16.95"
"2000","ATL","Ronnie Bradford","CB","950000","462500","0","0","0","0","0","1412500","16.41"
"2000","ATL","Patrick Kerney","DE","611000","304000","0","0","0","0","0","990000","11.5"
"2000","ATL","Reggie Kelly","TE","331250","240000","0","0","25000","0","0","596250","6.93"
"2000","ATL","Brian Finneran","WR","275000","5000","5000","0","5000","0","0","290000","3.37"
"2000","ATL","Todd McClure","C","250000","8333","0","0","0","0","0","258333","3.0"
"2000","BAL","Ray Lewis","LB","750000","500000","0","800000","0","1000000","0","3050000","23.47"
"2000","BAL","Jamal Lewis","RB","792000","1086000","0","0","0","0","0","1878000","14.45"
"2000","BAL","Duane Starks","CB","922500","775000","0","0","0","0","0","1697500","13.06"
"2000","BAL","Shannon Sharpe","TE","500000","1125000","0","0","0","0","0","1625000","12.5"
"2000","BAL","Travis Taylor","WR","328000","1000000","0","0","0","0","0","1328000","10.22"
"2000","BAL","Trent Dilfer","QB","450000","550000","0","0","0","0","0","1000000","7.69"
