"Rk","Player","URL","Year","Age","Draft","Tm","Lg","G","GS","Yrs","PB","AP1","AV"
"19035","Darrell Fullington","/players/F/FullDa20.htm","1989","25","5-124abc","MIN","NFL","16","2","1","0","0","2"
"19036","Darrell Fullington","/players/F/FullDa20.htm","1988","24","5-124abc","MIN","NFL","15","0","1","0","0","2"
"19037","Brent Fullwood","/players/F/FullBr00.htm","1987","24","1-4abc","GNB","NFL","11","1","1","0","0","2"
"19038","Ed Fulton","/players/F/FultEd20.htm","1978","23","3-68abc","RAM","NFL","4","0","1","0","0","2"
"19039","Ed Fulton","/players/F/FultEd20.htm","1979","24","3-68abc","BUF","NFL","5","0","1","0","0","2"
"19040","Mike Fultz","/players/F/FultMi20.htm","1980","26","2-34abc","NOR","NFL","12","8","1","0","0","2"
"19041","Mike Fultz","/players/F/FultMi20.htm","1977","23","2-34abc","NOR","NFL","12","5","1","0","0","2"
"19042","Tom Funchess","/players/F/FuncTo20.htm","1974","30","2-32abc","MIA","NFL","8","3","1","0","0","2"
"19043","John Fuqua","/players/F/FuquJo00.htm","1974","28","11-273abc","PIT","NFL","9","2","1","0","0","2"
"19044","Steve Furness","/players/F/FurnSt20.htm","1979","29","5-113abc","PIT","NFL","12","2","1","0","0","2"
"19045","Steve Furness","/players/F/FurnSt20.htm","1974","24","5-113abc","PIT","NFL","14","1","1","0","0","2"
"19046","Bobby Futrell","/players/F/FutrBo20.htm","1989","26","Noneabc","TAM","NFL","16","1","1","0","0","2"
"19047","Roman Gabriel","/players/G/GabrRo00.htm","1976","36","1-2, 1-1AFLabc","PHI","NFL","4","4","1","0","0","2"
"19048","Derrick Gaffney","/players/G/GaffDe00.htm","1981","26","8-197abc","NYJ","NFL","16","13","1","0","0","2"
"19049","Derrick Gaffney","/players/G/GaffDe00.htm","1983","28","8-197abc","NYJ","NFL","16","9","1","0","0","2"
"19050","Clark Gaines","/players/G/GainCl00.htm","1978","24","Noneabc","NYJ","NFL","16","1","1","0","0","2"
"19051","Greg Gaines","/players/G/GainGr20.htm","1985","27","Noneabc","SEA","NFL","16","0","1","0","0","2"
"19052","Lawrence Gaines","/players/G/GainLa00.htm","1978","25","1-16abc","DET","NFL","13","1","1","0","0","2"
"19053","Blane Gaison","/players/G/GaisBl20.htm","1981","23","Noneabc","ATL","NFL","14","0","1","0","0","2"
"19054","Hokie Gajan","/players/G/GajaHo00.htm","1985","26","10-249abc","NOR","NFL","6","6","1","0","0","2"
"19055","Tony Galbreath","/players/G/GalbTo00.htm","1987","33","2-32abc","NYG","NFL","12","0","1","0","0","2"
"19056","Tony Galbreath","/players/G/GalbTo00.htm","1981","27","2-32abc","MIN","NFL","14","1","1","0","0","2"
"19057","Dave Gallagher","/players/G/GallDa20.htm","1978","26","1-20abc","DET","NFL","1","0","1","0","0","2"
"19058","Vincent Gamache","/players/G/GamaVi20.htm","1986","25","Noneabc","SEA","NFL","16","0","1","0","0","2"
"19059","Mike Gann","/players/G/GannMi20.htm","1991","28","2-45abc","ATL","NFL","5","5","1","0","0","2"
"19060","Rich Gannon","/players/G/GannRi00.htm","1993","28","4-98abc","WAS","NFL","8","4","1","0","0","2"
"19061","Brian Gant","/players/G/GantBr20.htm","1987","22","Noneabc","TAM","NFL","11","3","1","0","0","2"
"19062","Earl Gant","/players/G/GantEa00.htm","1979","22","5-112abc","KAN","NFL","16","3","1","0","0","2"
"19063","Kenneth Gant","/players/G/GantKe20.htm","1991","24","9-221abc","DAL","NFL","16","1","1","0","0","2"
"19064","Reuben Gant","/players/G/GantRe00.htm","1979","27","1-18abc","BUF","NFL","14","14","1","0","0","2"
"19065","Reuben Gant","/players/G/GantRe00.htm","1980","28","1-18abc","BUF","NFL","16","11","1","0","0","2"
"19066","Reuben Gant","/players/G/GantRe00.htm","1975","23","1-18abc","BUF","NFL","14","1","1","0","0","2"
"19067","Mark Garalczyk","/players/G/GaraMa20.htm","1987","23","6-146abc","STL","NFL","11","3","1","0","0","2"
"19068","Frank Garcia","/players/G/GarcFr20.htm","1985","28","Noneabc","TAM","NFL","16","0","1","0","0","2"
"19069","Frank Garcia","/players/G/GarcFr20.htm","1986","29","Noneabc","TAM","NFL","16","0","1","0","0","2"
"19070","Teddy Garcia","/players/G/garcited01.htm","1990","26","4-100abc","HOU","NFL","9","0","1","0","0","2"
"19071","Carwell Gardner","/players/G/GardCa00.htm","1994","28","2-42abc","BUF","NFL","16","7","1","0","0","2"
"19072","Carwell Gardner","/players/G/GardCa00.htm","1992","26","2-42abc","BUF","NFL","16","7","1","0","0","2"
"19073","John Garlington","/players/G/GarlJo20.htm","1975","29","2-47abc","CLE","NFL","7","7","1","0","0","2"
"19074","Scott Garnett","/players/G/GarnSc20.htm","1984","22","8-218abc","DEN","NFL","16","1","1","0","0","2"
"19075","Mike Garrett","/players/G/GarrMi20.htm","1981","24","Noneabc","BAL","NFL","16","0","1","0","0","2"
"19076","Gary Garrison","/players/G/GarrGa00.htm","1973","29","6-77abc","SDG","NFL","7","4","1","0","0","2"
"19077","Gregg Garrity","/players/G/GarrGr00.htm","1987","27","5-140abc","PHI","NFL","12","0","1","0","0","2"
"19078","Gregg Garrity","/players/G/GarrGr00.htm","1988","28","5-140abc","PHI","NFL","9","4","1","0","0","2"
"19079","Gregg Garrity","/players/G/GarrGr00.htm","1989","29","5-140abc","PHI","NFL","9","0","1","0","0","2"
"19080","Cleveland Gary","/players/G/GaryCl00.htm","1991","25","1-26abc","RAM","NFL","10","2","1","0","0","2"
"19081","Keith Gary","/players/G/GaryKe20.htm","1986","27","1-17abc","PIT","NFL","16","0","1","0","0","2"
"19082","Russell Gary","/players/G/GaryRu20.htm","1986","27","2-29abc","2TM","NFL","13","3","1","0","0","2"
"19083","Sam Gash","/players/G/GashSa00.htm","1993","24","8-205abc","NWE","NFL","15","4","1","0","0","2"
"19084","Thane Gash","/players/G/GashTh20.htm","1992","27","7-188abc","SFO","NFL","16","3","1","0","0","2"
"19085","Blenda Gay","/players/G/GayxBl20.htm","1974","24","1-1abc","SDG","NFL","2","0","1","0","0","2"
"19086","Everett Gay","/players/G/GayxEv00.htm","1988","24","5-124abc","DAL","NFL","16","0","1","0","0","2"
"19087","William Gay","/players/G/GayxWi20.htm","1987","32","2-55abc","DET","NFL","11","5","1","0","0","2"
"19088","William Gay","/players/G/GayxWi20.htm","1979","24","2-55abc","DET","NFL","15","2","1","0","0","2"
"19089","Shaun Gayle","/players/G/GaylSh00.htm","1988","26","10-271abc","CHI","NFL","4","4","1","0","0","2"
"19090","Shaun Gayle","/players/G/GaylSh00.htm","1986","24","10-271abc","CHI","NFL","16","0","1","0","0","2"
"19091","Jumpy Geathers","/players/G/GeatJu20.htm","1994","34","2-42abc","ATL","NFL","16","1","1","0","0","2"
"19092","Jumpy Geathers","/players/G/GeatJu20.htm","1991","31","2-42abc","WAS","NFL","16","0","1","0","0","2"
"19093","Jumpy Geathers","/players/G/GeatJu20.htm","1992","32","2-42abc","WAS","NFL","16","0","1","0","0","2"
"19094","Bob Geddes","/players/G/GeddBo20.htm","1973","27","14-360abc","NWE","NFL","2","0","1","0","0","2"
"19095","Ken Geddes","/players/G/GeddKe20.htm","1976","30","7-175abc","SEA","NFL","11","9","1","0","0","2"
"19096","Chris Gedney","/players/G/GednCh00.htm","1994","24","3-61abc","CHI","NFL","7","7","1","0","0","2"
"19097","Stan Gelbaugh","/players/G/GelbSt00.htm","1991","29","6-150abc","PHO","NFL","6","3","1","0","0","2"
"19098","Dennis Gentry","/players/G/GentDe00.htm","1991","32","4-89abc","CHI","NFL","15","0","1","0","0","2"
"19099","Ed George","/players/G/GeorEd20.htm","1975","29","4-80abc","BAL","NFL","12","2","1","0","0","2"
"19100","Ron George","/players/G/GeorRo20.htm","1993","23","5-121abc","ATL","NFL","12","4","1","0","0","2"
"19101","Steve George","/players/G/GeorSt20.htm","1976","25","3-60abc","ATL","NFL","1","0","1","0","0","2"
"19102","John Gerak","/players/G/GeraJo20.htm","1994","24","3-57abc","MIN","NFL","13","3","1","0","0","2"
"19103","Roy Gerela","/players/G/GereRo20.htm","1976","28","4-96abc","PIT","NFL","14","0","1","0","0","2"
"19104","Willie Germany","/players/G/GermWi20.htm","1973","25","7-166abc","DET","NFL","6","0","1","0","0","2"
"19105","Willie Germany","/players/G/GermWi20.htm","1976","28","7-166abc","NWE","NFL","10","0","1","0","0","2"
"19106","Carl Gersbach","/players/G/GersCa20.htm","1975","28","Noneabc","CHI","NFL","10","0","1","0","0","2"
"19107","Carl Gersbach","/players/G/GersCa20.htm","1976","29","Noneabc","STL","NFL","7","0","1","0","0","2"
"19108","Rick Gervais","/players/G/GervRi20.htm","1983","24","Noneabc","SFO","NFL","5","5","1","0","0","2"
"19109","Charlie Getty","/players/G/GettCh20.htm","1977","25","2-41abc","KAN","NFL","14","5","1","0","0","2"
"19110","Ralph Giacomarro","/players/G/GiacRa20.htm","1983","22","10-268abc","ATL","NFL","16","0","1","0","0","2"
"19111","Ralph Giacomarro","/players/G/GiacRa20.htm","1984","23","10-268abc","ATL","NFL","16","0","1","0","0","2"
"19112","Louie Giammona","/players/G/GiamLo00.htm","1976","23","8-214abc","NYJ","NFL","14","3","1","0","0","2"
"19113","Louie Giammona","/players/G/GiamLo00.htm","1982","29","8-214abc","PHI","NFL","9","0","1","0","0","2"
"19114","Nick Giaquinto","/players/G/GiaqNi00.htm","1981","26","Noneabc","2TM","NFL","14","0","1","0","0","2"
"19115","Nick Giaquinto","/players/G/GiaqNi00.htm","1980","25","Noneabc","MIA","NFL","16","0","1","0","0","2"
"19116","Mike Gibbons","/players/G/GibbMi20.htm","1976","25","Noneabc","NYG","NFL","11","2","1","0","0","2"
"19117","Mike Gibbons","/players/G/GibbMi20.htm","1977","26","Noneabc","NYG","NFL","5","4","1","0","0","2"
"19118","Donnie Gibbs","/players/G/GibbDo20.htm","1974","29","Noneabc","NOR","NFL","1","0","1","0","0","2"
"19119","Robert Giblin","/players/G/GiblRo20.htm","1977","25","4-79abc","STL","NFL","11","0","1","0","0","2"
"19120","Alec Gibson","/players/G/GibsAl20.htm","1987","24","Noneabc","WAS","NFL","3","3","1","0","0","2"
"19121","Antonio Gibson","/players/G/GibsAn20.htm","1989","27","Noneabc","NOR","NFL","16","3","1","0","0","2"
"19122","Tom Gibson","/players/G/GibsTo20.htm","1989","26","5-116abc","CLE","NFL","16","1","1","0","0","2"
"19123","Freddie Gilbert","/players/G/GilbFr20.htm","1987","25","1-19abc","DEN","NFL","7","3","1","0","0","2"
"19124","Gale Gilbert","/players/G/GilbGa00.htm","1986","25","Noneabc","SEA","NFL","16","2","1","0","0","2"
"19125","Jason Gildon","/players/G/GildJa00.htm","1994","22","3-88abc","PIT","NFL","16","1","1","0","0","2"
"19126","Jimmie Giles","/players/G/GileJi00.htm","1987","33","3-70abc","2TM","NFL","12","1","1","0","0","2"
"19127","Jimmie Giles","/players/G/GileJi00.htm","1989","35","3-70abc","PHI","NFL","16","5","1","0","0","2"
"19128","Jimmie Giles","/players/G/GileJi00.htm","1983","29","3-70abc","TAM","NFL","11","9","1","0","0","2"
"19129","Jimmie Giles","/players/G/GileJi00.htm","1977","23","3-70abc","HOU","NFL","14","4","1","0","0","2"
"19130","Owen Gill","/players/G/GillOw20.htm","1985","23","2-53abc","IND","NFL","15","0","1","0","0","2"
"19131","Owen Gill","/players/G/GillOw20.htm","1986","24","2-53abc","IND","NFL","16","1","1","0","0","2"
"19132","Walker Gillette","/players/G/GillWa00.htm","1976","29","1-15abc","NYG","NFL","13","7","1","0","0","2"
"19133","Joe Gilliam","/players/G/GillJo00.htm","1975","25","11-273abc","PIT","NFL","4","0","1","0","0","2"
"19134","Joe Gilliam","/players/G/GillJo00.htm","1973","23","11-273abc","PIT","NFL","5","1","1","0","0","2"
"19135","John Gilliam","/players/G/GillJo01.htm","1977","32","2-52abc","2TM","NFL","12","8","1","0","0","2"
"19136","Jim Gilmore","/players/G/GilmJi20.htm","1987","25","Noneabc","MIA","NFL","3","2","1","0","0","2"
"19137","Andrew Gissinger","/players/G/GissAn20.htm","1982","23","6-141abc","SDG","NFL","9","0","1","0","0","2"
"19138","Nesby Glasgow","/players/G/GlasNe20.htm","1991","34","8-207abc","SEA","NFL","16","1","1","0","0","2"
"19139","Leland Glass","/players/G/GlasLe00.htm","1973","23","8-190abc","GNB","NFL","12","7","1","0","0","2"
"19140","Kerry Glenn","/players/G/GlenKe20.htm","1990","28","10-262abc","MIA","NFL","16","0","1","0","0","2"
"19141","Clyde Glover","/players/G/GlovCl20.htm","1987","27","Noneabc","SFO","NFL","13","1","1","0","0","2"
"19142","Rich Glover","/players/G/GlovRi20.htm","1973","23","3-69abc","NYG","NFL","13","6","1","0","0","2"
"19143","Chris Godfrey","/players/G/GodfCh20.htm","1987","29","Noneabc","NYG","NFL","8","5","1","0","0","2"
"19144","Chris Godfrey","/players/G/GodfCh20.htm","1988","30","Noneabc","SEA","NFL","9","2","1","0","0","2"
"19145","Leo Goeas","/players/G/GoeaLe20.htm","1991","25","3-60abc","SDG","NFL","9","4","1","0","0","2"
"19146","Robert Goff","/players/G/GoffRo20.htm","1991","26","4-83abc","NOR","NFL","15","0","1","0","0","2"
"19147","Derrel Gofourth","/players/G/GofoDe20.htm","1984","29","7-172abc","SDG","NFL","16","2","1","0","0","2"
"19148","Derrel Gofourth","/players/G/GofoDe20.htm","1977","22","7-172abc","GNB","NFL","13","0","1","0","0","2"
"19149","Kevin Gogan","/players/G/GogaKe00.htm","1990","26","8-206abc","DAL","NFL","16","4","1","0","0","2"
"19150","Kevin Gogan","/players/G/GogaKe00.htm","1992","28","8-206abc","DAL","NFL","16","1","1","0","0","2"
"19151","Pete Gogolak","/players/G/GogoPe20.htm","1974","32","12-92, 12-92AFLabc","NYG","NFL","14","0","1","0","0","2"
"19152","Tim Golden","/players/G/GoldTi20.htm","1983","24","Noneabc","NWE","NFL","16","1","1","0","0","2"
"19153","Bob Golic","/players/G/GoliBo00.htm","1980","23","2-52abc","NWE","NFL","16","3","1","0","0","2"
"19154","Mike Golic","/players/G/GoliMi20.htm","1989","27","10-255abc","PHI","NFL","16","0","1","0","0","2"
"19155","Kelly Goodburn","/players/G/GoodKe20.htm","1989","27","Noneabc","KAN","NFL","16","0","1","0","0","2"
"19156","Kelly Goodburn","/players/G/GoodKe20.htm","1988","26","Noneabc","KAN","NFL","16","0","1","0","0","2"
"19157","Conrad Goode","/players/G/GoodCo20.htm","1987","25","4-87abc","TAM","NFL","11","2","1","0","0","2"
"19158","Don Goode","/players/G/GoodDo20.htm","1979","28","1-15abc","SDG","NFL","12","1","1","0","0","2"
"19159","Don Goode","/players/G/GoodDo20.htm","1980","29","1-15abc","CLE","NFL","15","3","1","0","0","2"
"19160","Kerry Goode","/players/G/GoodKe00.htm","1988","23","7-167abc","TAM","NFL","14","5","1","0","0","2"
"19161","Eugene Goodlow","/players/G/GoodEu00.htm","1984","26","3-66abc","NOR","NFL","10","6","1","0","0","2"
"19162","John Goodson","/players/G/GoodJo22.htm","1982","22","8-209abc","PIT","NFL","9","0","1","0","0","2"
"19163","Alex Gordon","/players/G/GordAl20.htm","1992","28","2-42abc","CIN","NFL","15","3","1","0","0","2"
"19164","Alex Gordon","/players/G/GordAl20.htm","1993","29","2-42abc","CIN","NFL","16","3","1","0","0","2"
"19165","Ira Gordon","/players/G/GordIr20.htm","1973","26","8-190abc","SDG","NFL","6","0","1","0","0","2"
"19166","Jeff Gossett","/players/G/GossJe20.htm","1982","25","Noneabc","KAN","NFL","8","0","1","0","0","2"
"19167","Jeff Gossett","/players/G/GossJe20.htm","1985","28","Noneabc","CLE","NFL","16","0","1","0","0","2"
"19168","Jeff Gossett","/players/G/GossJe20.htm","1993","36","Noneabc","RAI","NFL","16","0","1","0","0","2"
"19169","Jeff Gossett","/players/G/GossJe20.htm","1987","30","Noneabc","2TM","NFL","9","0","1","0","0","2"
"19170","Jeff Gossett","/players/G/GossJe20.htm","1983","26","Noneabc","CLE","NFL","16","0","1","0","0","2"
"19171","Jeff Gossett","/players/G/GossJe20.htm","1992","35","Noneabc","RAI","NFL","16","0","1","0","0","2"
"19172","Jeff Gossett","/players/G/GossJe20.htm","1989","32","Noneabc","RAI","NFL","16","0","1","0","0","2"
"19173","Len Gotshalk","/players/G/GotsLe20.htm","1974","25","8-186abc","ATL","NFL","10","10","1","0","0","2"
"19174","Kurt Gouveia","/players/G/GouvKu20.htm","1994","30","8-213abc","WAS","NFL","14","1","1","0","0","2"
"19175","Kurt Gouveia","/players/G/GouvKu20.htm","1989","25","8-213abc","WAS","NFL","15","1","1","0","0","2"
"19176","Kurt Gouveia","/players/G/GouvKu20.htm","1991","27","8-213abc","WAS","NFL","14","1","1","0","0","2"
"19177","Sam Graddy","/players/G/GradSa00.htm","1992","28","Noneabc","RAI","NFL","7","1","1","0","0","2"
"19178","Sam Graddy","/players/G/GradSa00.htm","1991","27","Noneabc","RAI","NFL","12","0","1","0","0","2"
"19179","Randy Gradishar","/players/G/GradRa00.htm","1974","22","1-14abc","DEN","NFL","14","3","1","0","0","2"
"19180","Dave Graf","/players/G/GrafDa20.htm","1978","25","17-421abc","CLE","NFL","7","0","1","0","0","2"
"19181","Derrick Graham","/players/G/GrahDe21.htm","1993","26","5-124abc","KAN","NFL","11","2","1","0","0","2"
"19182","Derrick Graham","/players/G/GrahDe21.htm","1991","24","5-124abc","KAN","NFL","16","1","1","0","0","2"
"19183","Kent Graham","/players/G/GrahKe00.htm","1992","24","8-211abc","NYG","NFL","6","3","1","0","0","2"
"19184","Tom Graham","/players/G/GrahTo21.htm","1978","28","4-102abc","BUF","NFL","11","4","1","0","0","2"
"19185","William Graham","/players/G/GrahWi20.htm","1982","23","5-127abc","DET","NFL","7","1","1","0","0","2"
"19186","David Grant","/players/G/GranDa21.htm","1988","23","4-84abc","CIN","NFL","16","0","1","0","0","2"
"19187","Frank Grant","/players/G/GranFr00.htm","1978","28","13-332abc","2TM","NFL","16","10","1","0","0","2"
"19188","Otis Grant","/players/G/GranOt00.htm","1987","26","5-134abc","PHI","NFL","3","3","1","0","0","2"
"19189","Otis Grant","/players/G/GranOt00.htm","1983","22","5-134abc","RAM","NFL","16","3","1","0","0","2"
"19190","Reggie Grant","/players/G/GranRe21.htm","1978","23","9-225abc","NYJ","NFL","14","0","1","0","0","2"
"19191","Will Grant","/players/G/GranWi20.htm","1979","25","10-255abc","BUF","NFL","16","0","1","0","0","2"
"19192","Gordon Gravelle","/players/G/GravGo20.htm","1976","27","2-38abc","PIT","NFL","6","2","1","0","0","2"
"19193","Marsharne Graves","/players/G/GravMa20.htm","1987","25","Noneabc","IND","NFL","3","3","1","0","0","2"
"19194","Carlton Gray","/players/G/GrayCa20.htm","1993","22","2-30abc","SEA","NFL","10","2","1","0","0","2"
"19195","Cecil Gray","/players/G/GrayCe20.htm","1994","26","9-244abc","IND","NFL","16","5","1","0","0","2"
"19196","Chris Gray","/players/G/GrayCh20.htm","1994","24","5-132abc","MIA","NFL","16","2","1","0","0","2"
"19197","David Gray","/players/G/GrayDa21.htm","1979","24","Noneabc","NOR","NFL","16","6","1","0","0","2"
"19198","Derwin Gray","/players/G/GrayDe20.htm","1994","23","4-92abc","IND","NFL","16","2","1","0","0","2"
"19199","Jerry Gray","/players/G/GrayJe00.htm","1993","31","1-21abc","TAM","NFL","14","5","1","0","0","2"
"19200","Mel Gray","/players/G/GrayMe00.htm","1986","25","2-42abc","NOR","NFL","16","0","1","0","0","2"
"19201","Mel Gray","/players/G/GrayMe00.htm","1986","25","2-42abc","NOR","NFL","16","0","1","0","0","2"
"19202","Mel Gray","/players/G/GrayMe00.htm","1992","31","2-42abc","DET","NFL","15","0","1","1","0","2"
"19203","Elvis Grbac","/players/G/GrbaEl00.htm","1994","24","8-219abc","SFO","NFL","11","0","1","0","0","2"
"19204","Bobby Joe Green","/players/G/GreeBo20.htm","1973","37","9-102abc","CHI","NFL","14","0","1","0","0","2"
"19205","Bubba Green","/players/G/GreeBu21.htm","1981","24","6-149abc","BAL","NFL","15","10","1","0","0","2"
"19206","Cleveland Green","/players/G/GreeCl20.htm","1980","23","Noneabc","MIA","NFL","12","3","1","0","0","2"
"19207","Cleveland Green","/players/G/GreeCl20.htm","1983","26","Noneabc","MIA","NFL","16","1","1","0","0","2"
"19208","Curtis Green","/players/G/GreeCu20.htm","1982","25","2-46abc","DET","NFL","7","1","1","0","0","2"
"19209","Curtis Green","/players/G/GreeCu20.htm","1986","29","2-46abc","DET","NFL","16","1","1","0","0","2"
"19210","Dave Green","/players/G/GreeDa20.htm","1975","26","17-418abc","CIN","NFL","14","0","1","0","0","2"
"19211","Donnie Green","/players/G/GreeDo20.htm","1978","30","5-107abc","DET","NFL","7","0","1","0","0","2"
"19212","Eric Green","/players/G/GreeEr00.htm","1992","25","1-21abc","PIT","NFL","7","5","1","0","0","2"
"19213","Harold Green","/players/G/GreeHa00.htm","1993","25","2-38abc","CIN","NFL","15","15","1","0","0","2"
"19214","Hugh Green","/players/G/GreeHu00.htm","1991","32","1-7abc","MIA","NFL","11","3","1","0","0","2"
